,Column1,Value1,Value2,Value3,Value4,Value5
99, Other Operating Expenses, 1.15,1.35,1.32,1.50,1.23
100,Overhead Less Non-Interest Income,1.34,1.28,1.32,1.37,1.49
101,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
102,Total Overhead Expense,65.44, 66.53, 66.79, 68.50, 67.64
103, Personnel Expense, 32.52, 31.80, 31.92, 31.26, 32.51
104, Net Occupancy Expense,7.59,7.40,7.52,7.36,7.92
105, Other Operating Expenses,24.79, 26.52, 26.48, 29.46, 26.22
106,Total Non-Interest Income, 32.78, 36.34, 35.17, 36.31, 33.59
107, Fiduciary Activities Income,2.70,2.41,2.42,2.18,2.81
108, Serv Charges on Deposit Accts - Domestic, 4.84,4.69,4.76,4.61,5.74
109, Trading Revenue,1.22,1.04,1.07,1.43,1.58
110, Investment Banking Fees & Commissions,2.67,2.66,2.55,2.81,2.86
111, Venture Capital Revenue,0.07,0.05,0.06,0.11,0.12
112, Net Servicing Fees, 0.62,1.02,1.02,0.60,0.65
113, Net Securitization Income,0.02,0.01,0.01,0.01,0.01
114, Insurance Activities Revenue, 0.79,1.14,0.96,1.11,1.03
115," Net Gain (Loss) - Sales Loans, OREO, Oth", 1.41,2.42,2.03,1.94,0.42
116, Other Non-Interest Income, 10.42, 11.48, 11.41, 12.15, 12.04
117,Overhead Less Non-Interest Income, 32.37, 29.72, 31.20, 31.82, 33.69
118, TAX RATIOS: , , , , , 
119,Appl Inc Taxes/Pretax NOI (TE),29.54, 29.03, 28.72, 27.20, 27.79
120, Appl Inc Tax+TE/Pretax NOI+TE, 33.46, 32.46, 32.22, 30.97, 32.84
121, , , , , , 
122, 4 , , , , , 
123,PERCENT OF TOTAL ASSETS,09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
124, Real Estate Loans, 33.49, 32.73, 32.61, 32.01, 32.57
125, Commercial and Industrial Loans, 13.50, 12.21, 12.79, 11.64, 11.71
126, Loans to Individuals, 5.01,5.10,5.25,4.94,6.00
127, Loans to Depository Institutions, 0.12,0.11,0.12,0.10,0.14
128, Agricultural Loans, 0.13,0.13,0.14,0.12,0.15
129, Other Loans and Leases, 4.60,4.10,4.33,4.16,3.49
130,Net Loans and Leases, 61.39, 59.09, 60.30, 57.97, 57.65
131, Debt Securities Over 1 Year, 15.70, 15.50, 15.66, 15.91, 16.68
132, Mutual Funds and Equity Securities, 0.11,0.12,0.13,0.12,0.12
133,Subtotal, 78.80, 75.59, 76.99, 74.97, 75.87
134, Interest-Bearing Bank Balances, 4.34,4.70,4.41,4.19,3.96
135, Federal Funds Sold & Reverse Repos, 0.68,0.96,0.85,1.13,1.30
136, Debt Securities 1 Year or Less, 2.25,2.79,2.66,3.05,3.07
137, Trading Assets, 0.73,0.81,0.80,0.98,1.37
138,Total Earning Assets, 89.49, 88.19, 88.94, 87.84, 88.20
139, Non-Int Cash and Due From Dep Inst, 1.24,1.46,1.38,1.53,1.52
140, Other Real Estate Owned,0.15,0.20,0.17,0.22,0.32
141, All Other Assets, 9.17, 10.24,9.58, 10.45, 10.17
142,MEMORANDA: , , , , , 
143,Short-Term Investments, 8.29,9.53,8.98,9.34, 10.03
144, U.S. Treasury Securities, 0.92,0.48,0.54,0.56,0.66
145, U.S. Agency Securities (excl MBS),1.33,1.33,1.36,1.39,1.81
146, Municipal Securities, 1.38,1.18,1.14,1.13,1.39
147, Mortgage-Backed Securities,11.65, 11.66, 11.94, 11.90, 12.85
148, Asset-Backed Securities,0.42,0.66,0.59,0.65,0.56
149, Other Debt Securities,0.59,0.99,0.86,1.01,1.09
150, RE Loans Secured by 1-4 Family,15.34, 15.75, 15.39, 16.04, 14.92
151, Revolving,3.18,3.20,3.24,3.38,3.77
152," Closed-End, Sec by First Liens",11.15, 11.52, 11.09, 11.60,9.88
153," Closed-End, Sec by Junior Liens",0.50,0.53,0.51,0.57,0.80
154, Commercial Real Estate Loans,16.20, 14.79, 15.02, 13.71, 15.96
155, Construction and Land Dev,2.04,1.68,1.69,1.62,2.35
156, Multifamily,2.13,1.91,1.99,1.65,1.61
157, Nonfarm Nonresidential,11.01, 10.58, 10.63, 10.10, 11.22
158, RE Loans Secured by Farmland, 0.24,0.24,0.24,0.22,0.28
159," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
160,Real Estate Loans, 53.66, 55.75, 54.24, 55.30, 55.27
161, RE Loans Secured by 1-4 Family,25.46, 26.81, 26.12, 27.79, 25.96
162, Revolving,5.26,5.52,5.53,5.91,6.49
163, Closed-End,19.67, 20.77, 20.02, 21.35, 18.76
164, Commercial Real Estate Loans,25.00, 24.61, 24.12, 23.24, 26.20
165, Construction and Land Dev,3.27,2.79,2.71,2.75,3.92
166, Multifamily,3.27,3.30,3.29,2.89,2.73
167, Nonfarm Nonresidential,17.02, 17.59, 17.08, 17.10, 18.27
168, RE Loans Secured by Farmland, 0.40,0.42,0.41,0.39,0.50
169, Loans to Depository Institutions, 0.24,0.23,0.24,0.20,0.33
170, Commercial and Industrial Loans, 22.22, 20.36, 21.11, 19.64, 20.24
171, Loans to Individuals, 8.38,8.80,9.00,8.70, 10.25
172, Credit Card Loans,1.72,2.37,2.51,2.44,3.15
173, Agricultural Loans, 0.22,0.23,0.24,0.23,0.26
174, Loans to Foreign Govts and Inst,0.01,0.01,0.02,0.00,0.01
175, Other Loans and Leases, 8.73,8.16,8.57,8.90,7.17
176, , , , , , 
177, 5 , , , , , 
178,PERCENT OF TOTAL ASSETS,09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
179, Short-Term Investments, 8.29,9.53,8.98,9.34, 10.03
180, Liquid Assets, 24.02, 24.32, 24.42, 24.99, 26.81
181, Investment Securities, 18.68, 19.17, 19.23, 20.19, 20.93
182, Net Loans and Leases,61.39, 59.09, 60.30, 57.97, 57.65
183," Net Lns, Ls & Stdby Ltrs of Credit",63.43, 61.21, 62.45, 60.13, 60.15
184, Core Deposits, 60.10, 57.27, 58.41, 55.65, 55.92
185, Noncore Funding, 22.91, 23.76, 23.92, 24.84, 26.62
186, Time Deposits of $100K or More, 5.82,5.55,5.43,5.83,6.23
187, Foreign Deposits, 0.80,1.00,1.00,1.00,1.65
188, Fed Funds Purchased and Repos,2.52,2.58,2.45,2.65,3.73
189, Net Fed Funds Purchased (Sold), 1.63,1.58,1.55,1.51,2.28
190, Commercial Paper, 0.12,0.15,0.14,0.14,0.11
191,Oth Borrowings W/Rem Mat 1 Yr or Less,2.93,2.45,3.17,2.54,2.68
192, Earning Assets Repr in 1 Year, 38.59, 39.50, 39.85, 39.71, 41.58
193, Int-Bearing Liab Repr in 1 Year, 10.69, 11.25, 11.10, 12.42, 13.13
194, Long-Term Debt Repr in 1 Year,1.23,1.10,1.26,1.31,1.62
195, Net Assets Repriceable in 1 Year,25.45, 25.08, 25.23, 23.76, 25.09
196,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
197,Net Noncore Funding Dependence,16.86, 17.78, 17.98, 19.34, 20.15
198, Net ST Noncore Funding Dependence,4.05,2.99,3.60,3.44,4.17
199, Short-Term Inv/ST Noncore Funding, 82.30, 98.38, 91.38, 91.22, 75.15
200, Liq Asts-ST Noncore Fndg/Nonliq Asts,18.00, 17.29, 18.20, 18.45, 20.29
201, Net Loans and Leases/Total Deposits, 87.81, 92.44, 88.93, 93.70, 87.55
202, Net Loans and Leases/Core Deposits, 107.24,119.13,111.47,125.79,116.55
203, Held-To-Mat Sec Appr(Depr)/T1 Cap,0.24, -0.54, -1.16,1.39,0.94
204, Avail-For-Sale Sec Appr(Depr)/T1 Cap, 0.90,0.27, -0.77,4.41,3.77
205, Struct Notes Appr(Depr)/T1 Cap,-0.03, -0.17, -0.25, -0.02, -0.17
206,PERCENT OF INVESTMENT SECURITIES: , , , , , 
207,Held-To-Maturity Securities, 16.55, 13.20, 15.26, 10.63,6.59
208, Available-For-Sale Securities, 83.45, 86.80, 84.74, 89.37, 93.41
209, U.S. Treasury Securities, 5.86,3.38,3.79,3.82,3.64
210, U.S. Agency Securities (excl MBS),6.93,7.00,7.35,7.26,9.19
211, Municipal Securities, 6.92,6.35,6.20,5.98,6.79
212, Mortgage-Backed Securities,65.70, 64.55, 65.16, 63.14, 61.59
213, Asset-Backed Securities,2.33,3.60,3.33,3.57,3.53
214, Other Debt Securities,3.17,5.02,4.45,5.16,6.86
215, Mutual Funds and Equity Securities, 0.84,0.81,0.89,0.91,1.07
216,Debt Securities 1 Year or Less,13.41, 16.04, 15.52, 17.02, 16.71
217, Debt Securities 1 To 5 Years,19.83, 21.33, 20.54, 20.75, 24.10
218, Debt Securities Over 5 Years,61.83, 58.35, 59.57, 57.92, 54.74
219, Pledged Securities,40.78, 41.44, 41.15, 40.49, 47.10
220," Structured Notes, Fair Value", 0.19,0.15,0.19,0.12,0.39
221, , , , , , 
222, 6 , , , , , 
223,ANALYSIS RATIOS,09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
224, Provision for Ln&Ls Losses/Avg Assets,0.14,0.19,0.19,0.33,0.49
225, Provision for Ln&Ls Losses/Avg Lns&Ls,0.23,0.33,0.32,0.55,0.80
226, Provision for Ln&Ls Losses/Net Losses, 97.71, 74.43, 64.29, 76.76, 70.36
227,Ln&Ls Allowance/Total Loans & Leases, 1.28,1.48,1.40,1.61,2.11
228, Ln&Ls Allowance/Net Ln&Ls Losses (X),10.66,6.69,7.42,3.51,2.24
229, ALLL/Nonaccrual Assets, 157.59,138.14,147.72,123.13,115.87
230, Ln&Ls Allow/90+ Days PD+Nonaccr Ln&Ls,124.12,109.19,114.91, 98.08, 87.66
231,Gross Ln&Ls Losses/Avg Loans & Leases,0.45,0.65,0.63,0.94,1.40
232, Recoveries/Avg Loans and Leases,0.15,0.17,0.18,0.19,0.23
233, Net Losses/Avg Loans and Leases,0.29,0.47,0.44,0.74,1.17
234," Write-downs, Trans Lns HFS/Avg Lns&Ls",0.01,0.01,0.01,0.01,0.02
235, Recoveries/Prior Year-End Losses,24.12, 16.34, 23.10, 18.24, 12.27
236, Earnings Coverage of Net Losses (X), 32.47, 18.54, 19.55,8.80,3.51
237,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
238,Real Estate Loans,0.17,0.38,0.34,0.69,1.20
239, RE Loans Secured By 1-4 Family, 0.22,0.51,0.45,0.81,0.96
240, Revolving,0.32,0.59,0.57,1.02,1.12
241, Closed-End, 0.18,0.46,0.39,0.76,0.93
242, Commercial Real Estate Loans, 0.07,0.24,0.20,0.50,1.21
243, Construction and Land Dev,0.08,0.54,0.41,1.28,3.38
244, Multifamily,0.03,0.10,0.10,0.29,0.78
245, Nonfarm Nonresidential, 0.09,0.20,0.19,0.40,0.74
246, RE Loans Secured by Farmland, 0.03,0.19,0.17,0.37,1.03
247,Commercial and Industrial Loans,0.18,0.40,0.40,0.56,0.87
248, Loans to Depository Institutions, 0.00,0.00,0.00,0.05, -0.02
249,Loans to Individuals, 1.29,1.30,1.25,1.51,1.96
250, Credit Card Loans,2.43,2.61,2.42,2.70,3.76
251,Agricultural Loans, 0.01,0.13,0.17,0.20,0.35
252, Loans to Foreign Governments & Inst,0.00,0.00,0.00,0.00, -0.11
253, Other Loans and Leases, 0.14,0.16,0.17,0.18,0.37
254, , , , , , 
255, 7 , , , , , 
256,PERCENT OF LOANS AND LEASES,09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
257, 30-89 Days PD Loans and Leases, 0.57,0.68,0.68,0.87,0.96
258, 90+ Days PD Loans and Leases, 0.34,0.41,0.40,0.56,0.73
259, Nonaccrual Loans and Leases,0.90,1.25,1.08,1.52,2.17
260,90+ Days PD and Nonaccrual Loans and Leases,1.32,1.86,1.63,2.28,3.00
261,30-89 Days PD Restructured, 0.04,0.05,0.05,0.06,0.08
262, 90+ Days PD Restructured, 0.02,0.03,0.03,0.03,0.04
263, Nonaccrual Restructured,0.29,0.40,0.36,0.47,0.55
264,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
265,30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
266,30-89 Days Past Due Assets, 0.58,0.68,0.69,0.88,0.96
267, 90+ Days Past Due Assets, 0.34,0.42,0.40,0.57,0.73
268, Nonaccrual Assets,0.92,1.28,1.10,1.56,2.20
269, 30+ Days PD & Nonaccrual Assets,1.96,2.60,2.37,3.24,4.06
270,PERCENT OF TOTAL ASSETS , , , , , 
271,90+ Days PD and Nonaccrual Assets,0.78,1.12,0.98,1.36,1.76
272, 90+ PD & Nonaccrual Assets + OREO,0.93,1.32,1.16,1.59,2.09
273,RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
274,+ REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
275,Total Assets, 1.19,1.57,1.44,1.79,2.43
276, Allowance for Loan & Lease Losses,166.91,189.09,177.03,200.83,210.57
277, Equity Cap + ALLL,9.45, 13.07, 11.88, 15.11, 20.66
278, Tier 1 Cap + ALLL, 11.08, 15.22, 14.23, 17.86, 24.40
279, Loans & Leases + RE Acquired, 1.96,2.60,2.34,3.02,4.08
280, , , , , , 
281, 7A , , , , , 
282, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
283,LNS&LS AS A PERCENT OF LOAN TYPE, 09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
284,- 90+ Days Past Due, 0.48,0.61,0.58,0.75,0.91
285,- Nonaccrual,1.35,1.95,1.69,2.38,3.75
286,- 90+ Days Past Due, 0.06,0.09,0.08,0.13,0.16
287,- Nonaccrual,0.63,0.82,0.68,1.00,1.12
288,- 90+ Days Past Due, 0.25,0.27,0.31,0.29,0.54
289,- Nonaccrual,0.31,0.25,0.23,0.33,0.30
290, Dep Inst Lns - 30-89 Days PD, 0.00,0.00,0.00,0.01,0.02
291,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
292,- Nonaccrual,0.00,0.00,0.00,0.00,0.00
293, Agricultural - 30-89 Days PD, 0.14,0.14,0.18,0.25,0.18
294,- 90+ Days Past Due, 0.01,0.03,0.01,0.02,0.03
295,- Nonaccrual,0.94,1.09,0.84,1.27,1.11
296, Foreign Govts- 30-89 Days PD, 0.00,0.00,0.00,0.92,0.00
297,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
298,- Nonaccrual,0.01,0.00,0.00,0.17,0.18
299, Other Lns&Ls - 30-89 Days PD, 0.18,0.17,0.21,0.21,0.31
300,- 90+ Days Past Due, 0.02,0.03,0.04,0.03,0.03
301,- Nonaccrual,0.20,0.24,0.22,0.27,0.43
302,MEMORANDA: , , , , , 
303, - 90+ Days Past Due,0.71,0.85,0.85,0.99,1.13
304, - Nonaccrual, 1.67,1.97,1.80,2.20,2.73
305, - 90+ Days Past Due,0.11,0.10,0.13,0.12,0.18
306, - Nonaccrual, 1.22,1.29,1.27,1.23,1.02
307, - 90+ Days Past Due,0.88,1.06,1.06,1.26,1.51
308, - Nonaccrual, 1.84,2.22,2.02,2.49,3.32
309, Commercial RE - 30-89 Days PD,0.28,0.33,0.33,0.65,0.79
310, - 90+ Days Past Due,0.16,0.28,0.21,0.34,0.46
311, - Nonaccrual, 0.96,1.63,1.32,2.42,4.31
312, Const & Dev - 30-89 Days PD,0.27,0.47,0.45,1.25,1.26
313, - 90+ Days Past Due,0.35,0.73,0.45,1.06,1.43
314, - Nonaccrual, 1.76,3.28,2.45,5.54, 10.39
315, Multifamily - 30-89 Days PD,0.21,0.22,0.26,0.55,0.57
316, - 90+ Days Past Due,0.12,0.18,0.11,0.26,0.19
317, - Nonaccrual, 0.32,0.70,0.52,1.29,2.49
318, Nonfarm Nres- 30-89 Days PD,0.25,0.29,0.34,0.51,0.60
319, - 90+ Days Past Due,0.12,0.20,0.16,0.23,0.30
320, - Nonaccrual, 0.99,1.51,1.29,2.09,3.28
321, - 90+ Days Past Due,0.25,0.38,0.32,0.58,0.57
322, - Nonaccrual, 0.87,1.73,1.55,3.17,3.91
323, - 90+ Days Past Due,0.59,0.51,0.54,0.54,0.70
324, - Nonaccrual, 0.14,0.21,0.16,0.29,0.28
325, , , , , , 
326, 8 , , , , , 
327,CAPITAL RATIOS, 09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
328, Tier 1 Leverage Ratio,9.82,9.67,9.63,9.38,9.27
329, Tier 1 RBC Ratio,13.30, 13.19, 13.08, 12.84, 13.12
330, Total Risk-Based Capital Ratio,14.90, 15.07, 14.96, 14.83, 15.48
331,Tangible Tier 1 Leverage Ratio, 9.86,9.37,9.33,9.11,8.95
332, Tangible Common Eq Cap/Tan Assets,8.87,8.32,8.32,8.03,7.73
333, DERIVATIVES AND , , , , , 
334,OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
335,PERCENT OF TOTAL ASSETS: , , , , , 
336,Loan Commitments,25.21, 25.72, 26.28, 24.28, 26.67
337, Standby Letters of Credit,1.58,1.50,1.52,1.46,2.11
338, Commercial & Similar Letters of Credit, 0.04,0.06,0.05,0.06,0.08
339,Securities Lent,0.38,0.31,0.30,0.29,0.63
340, Credit Derivatives (BHC as Guarantor),0.79,0.16,0.16,0.18,2.62
341, Credit Derivatives (BHC as Beneficiary),0.84,0.19,0.19,0.25,2.86
342, TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
343,Derivative Contracts,59.00, 40.81, 40.09, 43.22,113.53
344, Interest Rate Contracts, 40.85, 26.98, 26.65, 31.25, 86.42
345, Interest Rate Futures & Forward Contr,5.45,5.08,4.16,6.74, 14.01
346, Written Options Contr (Int Rate), 1.87,2.00,1.57,2.08,4.40
347, Purchased Options Contr (Int Rate), 1.77,1.39,1.51,1.47,4.16
348, Interest Rate Swaps, 32.91, 16.85, 17.82, 17.60, 62.30
349,Foreign Exchange Contracts,13.97,9.03,9.17,9.02, 19.07
350, Futures & Forward Foreign Exch Contr, 7.83,4.69,5.18,4.86, 11.43
351, Written Options Contr (Foreign Exch), 0.42,0.06,0.06,0.11,0.60
352, Purchased Options Contr (Foreign Exch), 0.40,0.07,0.07,0.11,0.59
353, Foreign Exchange Rate Swaps,1.53,0.81,0.85,0.92,4.00
354,"Equity,Commodity, & Other Deriv Contr",1.69,1.58,1.58,1.55,3.41
355, Commodity & Other Fut & Forward Contr,0.15,0.09,0.10,0.09,0.28
356, Written Options Contr (Comm & Other), 0.60,0.66,0.63,0.64,1.28
357, Purchased Options Contr (Comm & Oth), 0.52,0.40,0.40,0.40,0.95
358, Commodity & Other Swaps,0.34,0.24,0.26,0.22,0.50
359,PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
360,Loan Commitments,49.56, 49.96, 51.54, 48.98, 57.10
361, , , , , , 
362, 9 , , , , , 
363,PERCENT OF NOTIONAL AMOUNT, 09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
364, Interest Rate Contracts, 89.81, 87.92, 88.14, 87.63, 84.63
365, Foreign Exchange Contracts, 6.91,7.75,7.99,8.15,9.68
366," Equity, Comm, & Other Contracts",2.25,2.82,2.57,2.78,3.30
367,Futures and Forwards,17.79, 23.27, 19.32, 24.41, 24.98
368, Written Options,8.48,9.31,7.52,9.30,8.59
369, Exchange-Traded,0.19,0.14,0.14,0.08,0.31
370, Over-The-Counter, 7.94,8.87,7.06,9.04,7.79
371, Purchased Options,4.63,4.39,4.51,3.97,4.68
372, Exchange-Traded,0.29,0.25,0.29,0.15,0.25
373, Over-The-Counter, 3.86,3.83,3.91,3.51,3.96
374, Swaps, 65.32, 56.09, 59.28, 53.86, 58.87
375,Held for Trading,45.06, 45.39, 47.69, 43.59, 50.43
376, Interest Rate Contracts, 36.20, 35.58, 37.38, 33.48, 39.62
377, Foreign Exchange Contracts, 3.60,3.44,3.70,3.77,4.83
378," Equity, Comm, & Other Contracts",0.87,1.20,1.19,1.08,1.54
379,Non-Traded,54.94, 54.61, 52.31, 56.41, 49.57
380, Interest Rate Contracts, 49.38, 48.45, 46.78, 50.15, 35.66
381, Foreign Exchange Contracts, 1.64,2.03,1.94,1.86,2.02
382," Equity, Comm, & Other Contracts",0.62,0.77,0.60,0.82,0.71
383,Deriv Contr (Excl Fut & FX LE 14 Days),85.86, 84.58, 86.36, 84.05, 79.53
384, One Year or Less,24.01, 26.63, 25.74, 29.67, 32.71
385, Over 1 Year to 5 Years,33.75, 30.77, 31.03, 32.79, 27.38
386, Over 5 Years,22.64, 19.00, 20.76, 16.03, 12.83
387, Gross Negative Fair Value (Abs Val),1.13,1.55,1.33,1.96,2.16
388, Gross Positive Fair Value,1.22,1.48,1.39,1.93,2.10
389,PERCENT OF TIER 1 CAPITAL: , , , , , 
390,"Gross Negative Fair Value, Abs Val (X)", 0.10,0.12,0.12,0.16,0.30
391, Gross Positive Fair Value (X),0.11,0.12,0.13,0.17,0.31
