,Column1,Value1,Value2,Value3,Value4,Value5
59,Other Domestic Deposits,0.57,0.81,0.75,1.46,2.50
60,All Interest-Bearing Funds, 1.38,2.01,1.82,2.81,4.04
61, , 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
62,Avg Personnel Exp Per Employee ($000),43,42,82,76,75
63,Avg Assets per Employee ($000),"6,268"," 6,364"," 6,200"," 5,752"," 5,301"
64,ANALYSIS RATIOS, , , , , 
65,Personnel Expense,1.50,1.46,1.45,1.46,1.52
66,Net Occupancy Expense,0.38,0.37,0.38,0.39,0.39
67,Personnel Expense, 31.17, 32.04, 31.45, 32.34, 32.37
68,Net Occupancy Expense,7.97,8.41,8.41,8.79,8.55
69,Serv Charges on Deposit Accts - Domestic, 6.76,6.88,7.38,7.75,7.59
70,Trading Revenue,1.90,1.87,1.69,0.31,0.20
71,Investment Banking Fees & Commissions,2.65,2.77,2.98,3.10,3.28
72,Venture Capital Revenue,0.10, -0.16, -0.06, -0.02,0.23
73,Net Servicing Fees, 0.98,1.43,1.68,0.71,0.82
74,Net Securitization Income,0.00,0.09,0.13,0.17,0.31
75,Insurance Activities Revenue, 1.00,1.03,1.08,0.98,1.21
76,"Net Gain (Loss) - Sales Loans, OREO, Oth",-0.16,0.41, -0.11,0.25,0.97
77,Appl Inc Taxes/Pretax NOI (TE),17.16, 25.08, 23.40, 24.01, 28.98
78,Appl Inc Tax+TE/Pretax NOI+TE, 28.59, 32.92, 30.99, 31.44, 32.86
79,PERCENT OF TOTAL ASSETS,06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
80,Real Estate Loans, 36.02, 38.80, 37.28, 40.97, 40.85
81,Commercial and Industrial Loans, 11.76, 12.95, 11.90, 13.26, 12.72
82,Loans to Individuals, 5.87,5.55,5.35,4.90,5.33
83,Loans to Depository Institutions, 0.06,0.05,0.05,0.08,0.09
84,Agricultural Loans, 0.16,0.17,0.17,0.19,0.21
85,Other Loans and Leases, 3.15,3.20,3.19,3.01,3.26
86, Net Loans and Leases, 58.71, 62.32, 59.27, 63.39, 63.85
87,Debt Securities Over 1 Year, 15.30, 13.58, 15.43, 13.34, 13.05
88,Mutual Funds and Equity Securities, 0.15,0.25,0.19,0.17,0.24
89, Subtotal, 74.90, 76.82, 75.76, 77.56, 77.94
90,Interest-Bearing Bank Balances, 4.78,3.05,4.50,2.92,0.50
91,Federal Funds Sold & Reverse Repos, 0.80,1.00,0.76,0.80,2.24
92,Debt Securities 1 Year or Less, 2.92,3.16,3.04,3.10,3.17
93,Trading Assets, 1.10,1.07,0.95,1.33,1.34
94, Total Earning Assets, 87.24, 87.52, 87.52, 87.74, 87.60
95,Non-Int Cash and Due From Dep Inst, 1.51,1.69,1.72,1.92,2.28
96,Other Real Estate Owned,0.35,0.24,0.32,0.22,0.10
97,U.S. Treasury Securities, 0.71,0.38,0.63,0.13,0.14
98,U.S. Agency Securities (excl MBS),1.93,1.67,1.71,1.85,2.38
99,Municipal Securities, 1.30,1.19,1.26,1.18,1.13
100,Mortgage-Backed Securities,11.35, 10.33, 11.59, 10.52,9.64
101,Asset-Backed Securities,0.49,0.65,0.62,0.39,0.35
102,Other Debt Securities,0.83,0.86,0.84,0.56,0.75
103,RE Loans Secured by 1-4 Family,14.87, 15.10, 15.14, 15.77, 16.28
104,Revolving,4.32,4.16,4.21,4.04,3.71
105,"Closed-End, Sec by First Liens", 9.15,9.44,9.38,9.83, 10.54
106,"Closed-End, Sec by Junior Liens",1.18,1.34,1.30,1.48,1.76
107,Commercial Real Estate Loans,19.08, 21.49, 19.90, 22.88, 22.22
108,Construction and Land Dev,4.30,6.54,5.31,7.50,8.05
109,Multifamily,1.65,1.66,1.61,1.57,1.35
110,Nonfarm Nonresidential,12.34, 12.74, 12.27, 13.00, 11.82
111,RE Loans Secured by Farmland, 0.33,0.33,0.34,0.31,0.27
112,"LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
113,Real Estate Loans, 58.62, 59.60, 59.91, 62.21, 62.08
114,RE Loans Secured by 1-4 Family,25.11, 24.04, 25.24, 24.64, 25.69
115,Revolving,7.08,6.40,6.86,6.18,5.64
116,Closed-End,17.49, 17.28, 17.84, 17.87, 19.66
117,Commercial Real Estate Loans,30.10, 32.00, 30.86, 34.13, 33.44
118,Construction and Land Dev,6.67,9.62,8.08, 11.06, 11.93
119,Multifamily,2.68,2.54,2.58,2.40,2.05
120,Nonfarm Nonresidential,19.51, 18.89, 19.14, 19.31, 17.83
121,RE Loans Secured by Farmland, 0.54,0.49,0.54,0.46,0.40
122,Loans to Depository Institutions, 0.11,0.10,0.10,0.15,0.20
123,Commercial and Industrial Loans, 19.75, 20.28, 19.73, 20.85, 19.89
124,Loans to Individuals,10.10,8.93,9.04,7.81,8.39
125,Credit Card Loans,2.39,1.47,1.52,1.21,1.26
126,Agricultural Loans, 0.26,0.25,0.27,0.29,0.31
127,Loans to Foreign Govts and Inst,0.00,0.01,0.01,0.00,0.00
128,Other Loans and Leases, 6.06,5.98,6.20,5.08,5.48
129,PERCENT OF TOTAL ASSETS,06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
130,Short-Term Investments,10.14,8.55,9.61,7.95,6.96
131,Liquid Assets, 24.63, 21.18, 24.14, 21.51, 19.49
132,Investment Securities, 19.15, 17.92, 19.55, 17.16, 17.00
133,Net Loans and Leases,58.71, 62.32, 59.27, 63.39, 63.85
134,"Net Lns, Ls & Stdby Ltrs of Credit",61.28, 65.22, 62.00, 66.40, 66.91
135,Core Deposits, 53.06, 47.42, 51.08, 46.50, 46.33
136,Noncore Funding, 29.48, 35.76, 32.59, 37.61, 37.91
137,Time Deposits of $100K or More, 7.35,8.44,7.50,9.21, 10.08
138,Foreign Deposits, 1.77,2.23,2.14,2.28,3.12
139,Fed Funds Purchased and Repos,3.88,5.03,4.42,5.81,7.30
140,Net Fed Funds Purchased (Sold), 2.68,3.26,3.39,4.62,4.96
141,Int-Bearing Liab Repr in 1 Year, 16.23, 21.85, 19.59, 23.53, 22.78
142,Long-Term Debt Repr in 1 Year,2.31,2.29,1.97,2.02,2.17
143,Net ST Noncore Funding Dependence,5.97, 15.40,9.88, 22.32, 26.17
144,Short-Term Inv/ST Noncore Funding, 66.91, 42.26, 55.57, 31.65, 25.06
145,Liq Asts-ST Noncore Fndg/Nonliq Asts,12.93, -0.71,8.34, -3.84, -8.26
146,Net Loans and Leases/Total Deposits, 89.15, 96.91, 89.67, 99.38,101.89
147,Net Loans and Leases/Core Deposits, 124.88,148.66,136.47,150.98,154.81
148,Held-To-Mat Sec Appr(Depr)/T1 Cap,0.67, -0.48,0.14, -0.65, -0.09
149,Avail-For-Sale Sec Appr(Depr)/T1 Cap, 3.92, -2.51,0.98, -4.28, -1.37
150,Available-For-Sale Securities, 94.40, 93.81, 94.68, 94.46, 93.93
151,U.S. Treasury Securities, 4.21,1.97,3.47,1.09,1.15
152,U.S. Agency Securities (excl MBS), 12.01, 10.64, 10.28, 11.58, 14.07
153,Municipal Securities, 7.02,6.73,6.75,7.25,6.70
154,Mortgage-Backed Securities,57.51, 58.97, 59.24, 63.84, 60.58
155,Asset-Backed Securities,3.74,3.97,3.88,2.89,2.79
156,Other Debt Securities,5.38,5.46,5.16,3.86,5.41
157,Debt Securities Over 5 Years,50.45, 54.75, 53.21, 59.42, 57.87
158,Pledged Securities,52.46, 53.94, 53.81, 67.01, 63.70
159,"Structured Notes, Fair Value", 0.61,0.30,0.31,0.27,0.32
160,ANALYSIS RATIOS,06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
161,Provision for Ln&Ls Losses/Avg Assets,1.32,1.89,1.96,1.20,0.36
162,Provision for Ln&Ls Losses/Avg Lns&Ls,2.12,2.91,3.07,1.79,0.56
163,ALLL/Nonaccrual Assets,95.23, 94.46, 92.92,115.68,193.95
164,Net Losses/Avg Loans and Leases,2.10,2.00,2.33,1.10,0.38
165,"Write-downs, Trans Lns HFS/Avg Lns&Ls",0.01,0.00,0.02,0.03,0.00
166,Recoveries/Prior Year-End Losses, 4.46,4.87, 13.00, 21.90, 30.58
167,Earnings Coverage of Net Losses (X),2.48,1.83,1.67,2.25, 13.40NET LOAN AND LEASE LOSSES BY TYPE---------------------------------
168,Real Estate Loans,2.04,1.75,2.21,0.97,0.18
169,RE Loans Secured By 1-4 Family, 1.41,1.24,1.40,0.61,0.18
170,Revolving,1.33,1.32,1.66,0.72,0.24
171,Closed-End, 1.40,1.20,1.41,0.54,0.15
172,Commercial Real Estate Loans, 2.42,1.99,2.83,1.13,0.14
173,Construction and Land Dev,5.84,4.53,6.70,2.87,0.25
174,Multifamily,1.00,0.73,1.09,0.36,0.07
175,Nonfarm Nonresidential, 1.28,0.61,0.98,0.23,0.06
176,Other Loans and Leases, 0.66,0.91,1.44,0.54,0.27
177,PERCENT OF LOANS AND LEASES,06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
178,30-89 Days PD Loans and Leases, 1.30,1.45,1.52,1.58,1.03
179,90+ Days PD Loans and Leases, 0.80,0.49,0.66,0.35,0.21
180,Nonaccrual Restructured,0.39,0.15,0.31,0.10,0.01PERCENT OF LNS&LS + OTHER ASSETS30+ DAYS PAST DUE AND NONACCRUAL
181,30-89 Days Past Due Assets, 1.31,1.46,1.53,1.58,1.03
182,90+ Days Past Due Assets, 0.81,0.55,0.67,0.35,0.21
183,Nonaccrual Assets,3.42,3.29,3.81,2.18,0.95
184,30+ Days PD & Nonaccrual Assets,5.72,5.45,6.18,4.24,2.29PERCENT OF TOTAL ASSETS-----------------------
185,90+ Days PD and Nonaccrual Assets,2.67,2.53,2.82,1.71,0.77
186,90+ PD & Nonaccrual Assets + OREO,3.05,2.83,3.15,1.97,0.90RESTRUCTURED & NONACCRUAL LNS&LS+ REAL ESTATE ACQUIRED AS PERCENT OF:
187,Total Assets, 2.85,2.64,2.98,1.68,0.73
188,Allowance for Loan & Lease Losses,182.50,170.10,178.10,140.34, 89.33
189,Equity Cap + ALLL, 22.62, 23.76, 27.35, 16.99,7.74
190,Tier 1 Cap + ALLL, 26.58, 26.79, 29.89, 18.12,8.93
191,Loans & Leases + RE Acquired, 4.57,3.99,4.69,2.56,1.14
192, - 90+ Days Past Due, 1.08,0.53,0.74,0.36,0.20
193, - Nonaccrual,5.20,4.52,5.49,2.85,1.23
194, - 90+ Days Past Due, 0.22,0.21,0.16,0.11,0.08
195, - Nonaccrual,2.20,2.29,2.50,1.15,0.50
196, - 90+ Days Past Due, 0.62,0.51,0.62,0.41,0.29
197, - Nonaccrual,0.40,0.60,0.62,0.36,0.24
198,Dep Inst Lns - 30-89 Days PD, 0.05,0.05,0.12,0.02,0.02
199, - 90+ Days Past Due, 0.01,0.00,0.00,0.00,0.01
200, - Nonaccrual,0.05,0.37,0.18,0.02,0.00
201,Agricultural - 30-89 Days PD, 0.68,0.50,0.76,0.47,0.28
202, - 90+ Days Past Due, 0.06,0.03,0.04,0.02,0.02
203, - Nonaccrual,1.77,1.13,1.64,0.78,0.43
204,Foreign Govts- 30-89 Days PD, 0.25,0.66,7.14,0.18,0.29
205, - 90+ Days Past Due, 0.00,0.00,0.39,0.00,0.00
206, - Nonaccrual,1.00,0.08,0.00,0.07,0.00
207,Other Lns&Ls - 30-89 Days PD, 0.51,0.49,0.66,0.69,0.59
208, - 90+ Days Past Due, 0.08,0.09,0.07,0.07,0.03
209,- 90+ Days Past Due,1.02,0.63,0.90,0.44,0.28
210,- Nonaccrual, 3.12,2.76,3.33,1.80,0.87
211,- 90+ Days Past Due,0.19,0.17,0.20,0.15,0.10
212,- Nonaccrual, 1.06,1.18,1.17,0.78,0.47
213,- 90+ Days Past Due,1.33,0.82,1.18,0.55,0.34
214,- Nonaccrual, 4.05,3.43,4.20,2.21,1.00
215,Commercial RE - 30-89 Days PD,1.37,1.53,1.53,1.63,1.03
216,- 90+ Days Past Due,0.66,0.34,0.43,0.20,0.10
217,- Nonaccrual, 7.05,5.81,7.32,3.43,1.34
218,Const & Dev - 30-89 Days PD,2.35,2.92,2.78,2.97,1.74
219,- 90+ Days Past Due,1.55,0.65,0.81,0.39,0.15
220,- Nonaccrual,16.47, 12.43, 16.63,7.98,2.39
221,Multifamily - 30-89 Days PD,0.95,1.03,1.14,1.10,0.77
222,- 90+ Days Past Due,0.54,0.16,0.32,0.07,0.04
223,- Nonaccrual, 3.82,3.08,3.84,1.94,0.66
224,Nonfarm Nres- 30-89 Days PD,1.12,0.97,1.07,0.98,0.60
225,- 90+ Days Past Due,0.36,0.17,0.22,0.09,0.05
226,- Nonaccrual, 4.26,2.90,4.00,1.27,0.61
227,- 90+ Days Past Due,0.24,0.08,0.12,0.07,0.01
228,- Nonaccrual, 4.47,2.38,3.03,1.02,0.56
229,- 90+ Days Past Due,1.12,1.30,1.28,1.19,0.84
230,- Nonaccrual, 0.46,0.51,0.47,0.31,0.17
231,CAPITAL RATIOS, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
232,Tier 1 Leverage Ratio,9.13,8.56,8.71,8.43,7.42
233,Tier 1 RBC Ratio,12.82, 10.85, 11.59, 10.39,8.95
234,DERIVATIVES AND, , , , , 
235,OFF-BALANCE-SHEET TRANSACTIONS, , , , , 
236,PERCENT OF TOTAL ASSETS:, , , , , 
237,Loan Commitments,24.65, 26.36, 25.34, 25.49, 30.37
238,Standby Letters of Credit,2.40,2.74,2.49,2.91,3.00
239,Credit Derivatives (BHC as Beneficiary),2.71,3.07,2.69,1.57,2.19
240,TYPE OF DERIVATIVE INSTRUMENT:, , , , , 
241,Derivative Contracts,99.49, 89.03, 85.65, 59.30, 67.33
242,Interest Rate Contracts, 76.44, 72.34, 65.83, 44.46, 47.29
243,Interest Rate Futures & Forward Contr, 12.54, 12.68,9.81,8.67,7.46
244,Written Options Contr (Int Rate), 5.82,5.34,4.89,2.99,3.80
245,Purchased Options Contr (Int Rate), 5.66,4.81,4.67,2.78,4.45
246,Written Options Contr (Foreign Exch), 0.68,0.73,0.55,0.31,0.66
247,Purchased Options Contr (Foreign Exch), 0.67,0.74,0.54,0.31,0.66
248,Written Options Contr (Comm & Other), 1.12,0.59,0.94,0.55,0.54
249,Purchased Options Contr (Comm & Oth), 0.62,0.79,0.67,0.56,0.76
250,PERCENT OF NOTIONAL AMOUNT, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
251,Interest Rate Contracts, 87.40, 86.57, 89.28, 86.19, 85.40
252,Foreign Exchange Contracts, 8.88,8.75,6.97,9.88,9.53
253,Exchange-Traded,0.31,0.27,0.25,0.35,0.36
254,Over-The-Counter, 8.13,5.85,7.39,5.84,5.02
255,Purchased Options,4.47,4.54,5.04,4.69,5.83
256,Exchange-Traded,0.34,0.29,0.29,0.29,0.27
257,Over-The-Counter, 3.78,4.06,4.50,4.12,5.13
258,Foreign Exchange Contracts, 4.02,4.79,3.58,4.45,5.60
259,Foreign Exchange Contracts, 2.20,1.18,1.09,1.84,0.81
260,Over 1 Year to 5 Years,28.78, 31.19, 33.04, 30.35, 27.98
261,Over 5 Years,13.18, 13.31, 12.39, 13.63, 19.42
262,Gross Negative Fair Value (Abs Val),2.05,1.71,1.59,2.75,1.19
263,Gross Positive Fair Value (X),0.26,0.28,0.21,0.24,0.15
264,Held for Trading (X), 0.21,0.19,0.16,0.20,0.12
265,Non-Traded (X), 0.03,0.03,0.02,0.03,0.02
266,Current Credit Exposure (X),0.11,0.14,0.09,0.14,0.09
267,Credit Losses on Derivative Contracts,0.01,0.01,0.02,0.02,0.00PAST DUE DERIVATIVE INSTRUMENTSFAIR VALUE:
268,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
269,90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
270,OTHER RATIOS:, , , , , 
271,Current Credit Exposure/Risk Wtd Asts,1.30,1.37,1.01,2.06,0.84
272,INSURANCE ACTIVITIES, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
273,ANALYSIS RATIOS:, , , , , 
274,Ins Underwriting Assets/Consol Assets,0.09, N/A, N/A, N/A, N/A
275,Ins Under Assets(P/C)/Tot Ins Und Ast, 48.88, 46.67, 49.97, 45.50, 41.42
276,Ins Under Assets(L/H)/Tot Ins Und Ast, 51.12, 53.33, 50.03, 54.50, 58.58
277,Credit Rel Prem Inc/Tot Prem Inc,69.15, 62.79, 62.64, 79.23, 73.60
278,Ins Net Inc (L/H)/Equity (L/H), 4.92,2.82,3.87,5.14,7.25
279,Net Assets Broker-Dealer Subs/Cons Asts,0.96,0.59,0.83,0.43,0.64
280,FOREIGN ACTIVITIES, , , , , 
281,Yield: Foreign Loans, 3.86,2.92,3.35,2.72,3.00
282,Commercial and Industrial Loans,2.36,1.34,1.50,0.49,2.70
283,Foreign Governments and Inst, 0.03, -0.16,0.00,0.05, -0.24
284,GROWTH RATES:, , , , , 
285,Net Loans and Leases,15.69, -0.45, -6.02, 22.66,126.76
286,Total Selected Assets, -2.44,4.10,4.31,4.10,126.31
287,Deposits, -13.02,2.45,-12.79,-10.81, 41.77
288,PROFITABLITY:,06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
289,Net Income/Avg Equity Capital,3.62, -5.91, -4.65, -3.81,8.75
290,Bank Net Inc/Avg Eq Inv in Banks, 3.97, -0.45, -0.46,0.43,9.71
291,Nonbk Net Inc/Avg Eq Inv in Nonbanks, 4.33, -3.58, -1.85, -2.26,6.73
292,Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,4.52, -8.61, -6.78, -3.66,6.54
293,Bank Net Income/Parent Net Income, 80.89, 90.83, 85.55, 97.91, 78.21
294,Nonbank Net Income/Parent Net Income,12.15, 13.81,6.83,4.75,5.89
295,Total Debt/Equity Capital, 19.46, 21.89, 19.62, 16.06, 16.48
296,Tot Debt+NP to Subs Iss Tr Pref/Equity,27.78, 32.05, 29.93, 25.78, 26.01
297,Tot Debt+Lns Guaranteed for Affl/Equity, 22.97, 25.00, 23.12, 17.80, 18.53
298,Total Debt/Eq Cap - Exc Over Fair Value, 19.56, 22.32, 19.95, 16.24, 16.69
299,Long-Term Debt/Equity Capital, 15.30, 16.55, 15.74, 11.65, 11.89
300,Short-Term Debt/Equity Capital, 3.23,4.32,3.30,3.22,3.73
301,Current Portion of LT Debt/Equity,0.26,0.20,0.14,0.18,0.05
302,Exc Cost Over Fair Value/Equity Cap,0.24,0.30,0.30,0.27,0.29
303,Total Investment in Subs/Equity,118.90,122.94,121.39,115.05,122.25
304,"Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",97.91, 97.71, 98.87, 93.99,100.18
305,Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div, 75.30, 87.89, 98.42, 96.96,138.88
306,Adj Cash Fl/Op Exp+Repaid LT Debt+Div, 87.56, 67.91, 71.15,170.72, 96.06
307,Pretax Oper Inc + Int Exp/Int Expense, -388.57,887.52,173.59,955.41, 5442.83
308,Div + Int From Subs/Int Exp + Div, 68.45, 67.54, 78.03,108.98,165.84
309,Fees+Other Inc From Subs/Sal + Oth Exp,19.36, 12.61, 13.88, 13.99, 15.70
310,PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
311,90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
312,Nonaccrual, 0.10,0.71,0.07,8.55,0.66
313,Total,0.28,0.88,0.21,8.55,0.66
314,GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
315,To Bank Subsidiaries, 0.00,0.00,0.00,0.01,0.00
316,To Nonbank Subsidiaries,1.24,1.38,1.17,0.60,0.48
317,To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
318,Total,1.32,1.61,1.31,0.86,0.60
319,AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
320,Nonbank Assets of Nonbank Subsidiaries, 7.20,7.47,6.28,4.34,5.39
321,Combined Thrift Assets, 0.30,0.57,0.10,0.38,0.23
322,Combined Foreign Nonbank Sub Assets,0.71,0.78,0.59,0.09,0.11
323,PAYOUT RATIOS - PARENT, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007
324,Div Paid/Inc Before Undist Inc, 250.13,115.62,106.22,121.59, 71.25
325,Dividends Paid/Net Income, 34.06, 90.86, 59.69, 76.66, 50.51
326,Dividends From Nonbank Subs,8.73,4.38,7.18,4.14,8.12
327,Dividends From Subsidiary BHCs,13.82,2.70,7.04, 12.71, 16.03
328,Dividends From Bank Subs,16.95, 60.47, 60.08, 93.93, 86.39
329,Interest Income From Bank Subs, 3.10,3.32,2.70,5.45,4.07
330,Mgt & Service Fees From Bank Subs,3.74, 19.44, 17.89,8.83,4.86
331,Other Income From Bank Subs,0.44,0.42,0.55,0.18,0.04
332,Interest Income From Nonbank Subs, 23.38, 48.22, 59.20, 14.32, 60.61
333,Mgt & Serv Fees From Nonbank Subs,1.87,7.70,3.41,4.47,2.56
334,Other Income From Nonbank Subs, 0.01,0.02,0.99,0.01,0.03
335,Operating Inc From Nonbank Subs, 91.49,171.55,140.09, 89.90,188.18
336,PERCENT OF SUB BHCs' NET INCOME:, , , , , 
337,Dividends From Subsidiary BHCs,23.78, 31.65, 56.34,134.04, 38.68
338,Interest Inc From Subsidiary BHCs,4.12,6.32,5.20, 20.51,8.74
339,Mgt & Serv Fees From Sub BHCs,1.86,5.19,2.15,3.96,1.78
340,Other Income From Subsidiary BHCs,0.01,0.00,0.00,0.00,0.00
341,Dividends From Bank Subsidiaries,13.40, 27.31, 32.78, 48.64, 57.87
342,Interest Income From Bank Subs,10.74,5.92,6.16,5.08,2.70
343,Mgt & Serv Fees From Bank Subs,12.18,5.91,7.26,4.24,2.72
344,Other Income From Bank Subs,0.13,0.01,0.03,0.09,0.01
345,Mgt & Serv Fees From Nonbank Subs,0.21,0.11,0.10,0.09,0.07
346,Other Income From Nonbank Subs, 0.00,0.00,0.00,0.00,0.00
347,Mgt & Serv Fees From Sub BHCs,0.00,0.02,0.01,0.03,0.00
348,Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
349, PERCENT OF AVERAGE ASSETS:, , , , , 
350," LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
351, PERCENT OF TOTAL ASSETS:, , , , , 
352, ANALYSIS RATIOS:, , , , , 
353, PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
354, GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
355, AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
356, PERCENT OF SUB BHCs' NET INCOME:, , , , , 
357, , 1562859," 176,814,000", ALLY FINANCIAL INC.," DETROIT, MI",Name change from GMAC INC.
358, , 2648693,"20,548,059"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY",New Y-9C/BHCPR reporter
359, 1027004,"52,150,505", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 72 bank holding companies. 
360, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007, 
361, 06/30/2010,06/30/2009,12/31/2009,12/31/2008,12/31/2007, 
362, 1562859," 176,814,000", ALLY FINANCIAL INC.," DETROIT, MI",Name change from GMAC INC., 
