,Column1,Value1,Value2,Value3,Value4,Value5
28, Net Loans and Leases/Total Assets, 62.71, 61.48, 60.31, 57.97, 57.65
29, CAPITALIZATION: , , , , , 
30,Tier 1 Leverage Ratio,9.69,9.82,9.63,9.38,9.27
31, Equity Capital/Total Assets, 11.66, 11.73, 11.61, 11.30, 10.91
32, Equity Capital+Minority Int/Total Assets,11.76, 11.90, 11.78, 11.59, 11.12
33, Tier 1 Common Eq Cap / T RWA,12.09, 11.97, 11.79, 11.43, 11.32
34, Net Loans&Ls/Equity Capital (X),5.41,5.27,5.28,5.20,5.26
35, Cash Dividends/Net Income, 27.78, 27.42, 27.33, 25.15, 24.90
36, Cash Dividends/Net Income (Sub S Adjusted),15.95, N/A, N/A,-19.73, N/A
37, Retained Earnings/Avg Equity Cap, 5.34,5.68,5.83,5.49,4.71
38, PARENT COMPANY RATIOS: , , , , , 
39,Short-Term Debt/Equity Capital, 1.22,2.43,2.95,2.47,3.85
40, Long-Term Debt/Equity Capital, 12.93, 10.76, 12.70, 13.81, 14.07
41, Equity Investment in Subs/Equity Cap, 102.47,102.66,104.36,106.52,107.31
42, Cash FR Oper+Noncash+Op Exp/Op Exp+Div, 142.42,149.64,169.33,160.13,126.35
43, , , , , , 
44, 2 , , , , , 
45,PERCENT OF AVERAGE ASSETS,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
46, Interest Income (TE), 3.26,3.35,3.41,3.59,3.90
47, Less: Interest Expense, 0.42,0.44,0.53,0.65,0.80
48, Equals: Net Interest Income (TE), 2.81,2.88,2.84,2.90,3.04
49, Plus: Non-Interest Income,1.45,1.51,1.74,1.88,1.61
50, Equals: Adj Operating Income (TE),4.39,4.51,4.73,4.89,4.66
51, Less: Overhead Expense, 2.83,2.93,3.15,3.34,3.16
52, Less: Provision for Loan and Lease Losses,0.17,0.14,0.19,0.33,0.49
53, Plus: Realized G/L on HTM Sec,0.00,0.00,0.00,0.00,0.00
54, Plus: Realized G/L on AFS Sec,0.01,0.02,0.02,0.04,0.05
55, Plus: Other Tax Equiv Adjustments,0.00,0.00,0.00,0.00,0.00
56, Equals: Pretax Net Oper Inc (TE), 1.34,1.42,1.40,1.28,1.12
57,Less: Applicable Income Taxes (TE), 0.44,0.47,0.44,0.42,0.39
58, Less: Minority Interest,0.00,0.00,0.00,0.01,0.01
59, Equals: Net Operating Income, 0.92,0.96,0.94,0.88,0.72
60,Plus: Net Extraordinary Items,0.00,0.00,0.00,0.00,0.00
61, Equals: Net Income, 0.92,0.96,0.94,0.87,0.72
62, Memo: Net Income (Last Four Qtrs),0.93,0.96,0.94,0.86,0.72
63, MARGIN ANALYSIS: , , , , , 
64,Avg Earning Assets / Avg Assets, 91.38, 91.14, 90.56, 89.86, 90.31
65, Avg Int-Bearing Funds / Avg Assets,66.63, 67.00, 68.40, 68.67, 70.87
66, Int Income (TE) / Avg Earning Assets, 3.59,3.71,3.82,4.08,4.32
67, Int Expense / Avg Earning Assets, 0.46,0.49,0.60,0.74,0.88
68, Net Int Inc (TE) / Avg Earn Assets, 3.10,3.18,3.17,3.28,3.37
69,YIELD OR COST: , , , , , 
70,Total Loans and Leases (TE),4.30,4.50,4.72,5.06,5.34
71, Interest-Bearing Bank Balances, 0.28,0.28,0.32,0.31,0.34
72, Fed Funds Sold & Reverse Repos, 0.48,0.43,0.39,0.40,0.38
73, Trading Assets, 0.94,1.04,1.19,1.25,1.43
74, Total Earning Assets, 3.51,3.65,3.77,4.03,4.26
75,Investment Securities (TE), 2.34,2.41,2.39,2.65,2.99
76, U.S. Treasury & Agency Sec (excl MBS),1.41,1.29,1.23,1.49,1.74
77, Mortgage-Backed Securities, 2.25,2.33,2.32,2.70,3.16
78, All Other Securities, 3.90,4.09,4.15,4.25,4.73
79,Interest-Bearing Deposits,0.35,0.35,0.42,0.53,0.67
80, Time Deposits of $100K or More, 0.77,0.82,0.95,1.12,1.30
81, Time Deposits < $100K,0.77,0.82,0.96,1.23,1.47
82, Other Domestic Deposits,0.23,0.21,0.24,0.28,0.38
83, Foreign Deposits, 0.26,0.28,0.37,0.46,0.50
84,Fed Funds Purchased and Repos,0.48,0.57,0.72,0.91,0.86
85, Other Borrowed Funds & Trading Liab,1.56,1.64,1.97,2.36,2.42
86, All Interest-Bearing Funds, 0.62,0.59,0.69,0.85,1.11
87, , , , , , 
88, 3 , , , , , 
89, , 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
90, Avg Personnel Exp Per Employee ($000), 101,99,98,97,90
91, Avg Assets per Employee ($000),"7,825"," 7,662"," 7,292"," 7,079"," 6,503"
92, ANALYSIS RATIOS , , , , , 
93,Mutual Fund Fee Inc / Non-Int Income, 3.34,3.11,2.95,2.84,3.12
94,Overhead Exp / NII + Non-Int Income, 66.40, 66.44, 67.52, 69.11, 68.44
95,PERCENT OF AVERAGE ASSETS: , , , , , 
96,Total Overhead Expense, 2.83,2.93,3.15,3.34,3.16
97, Personnel Expense,1.40,1.43,1.48,1.49,1.51
98, Net Occupancy Expense,0.32,0.33,0.34,0.34,0.36
99, Other Operating Expenses, 1.08,1.16,1.32,1.50,1.23
100,Overhead Less Non-Interest Income,1.33,1.35,1.32,1.37,1.49
101,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
102,Total Overhead Expense,65.49, 65.66, 66.80, 68.50, 67.64
103, Personnel Expense, 33.47, 32.38, 31.92, 31.26, 32.51
104, Net Occupancy Expense,7.46,7.59,7.51,7.36,7.92
105, Other Operating Expenses,24.18, 25.00, 26.49, 29.46, 26.22
106,Total Non-Interest Income, 33.37, 32.70, 35.18, 36.31, 33.59
107, Fiduciary Activities Income,2.53,2.67,2.42,2.18,2.81
108, Serv Charges on Deposit Accts - Domestic, 4.65,4.81,4.76,4.61,5.74
109, Trading Revenue,1.00,1.19,1.07,1.43,1.58
110, Investment Banking Fees & Commissions,2.86,2.67,2.55,2.81,2.86
111, Venture Capital Revenue,0.05,0.08,0.06,0.11,0.12
112, Net Servicing Fees, 0.73,0.56,1.02,0.60,0.65
113, Net Securitization Income,0.01,0.02,0.01,0.01,0.01
114, Insurance Activities Revenue, 0.91,0.79,0.96,1.11,1.03
115," Net Gain (Loss) - Sales Loans, OREO, Oth", 1.96,1.44,2.03,1.94,0.42
116, Other Non-Interest Income, 11.38, 10.43, 11.42, 12.15, 12.04
117,Overhead Less Non-Interest Income, 31.89, 32.51, 31.19, 31.82, 33.69
118, TAX RATIOS: , , , , , 
119,Appl Inc Taxes/Pretax NOI (TE),28.24, 29.18, 28.74, 27.20, 27.79
120, Appl Inc Tax+TE/Pretax NOI+TE, 32.82, 33.09, 32.22, 30.97, 32.84
121, , , , , , 
122, 4 , , , , , 
123,PERCENT OF TOTAL ASSETS,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
124, Real Estate Loans, 33.16, 33.06, 32.61, 32.01, 32.57
125, Commercial and Industrial Loans, 13.79, 13.65, 12.50, 11.64, 11.71
126, Loans to Individuals, 5.18,5.05,5.25,4.94,6.00
127, Loans to Depository Institutions, 0.08,0.11,0.12,0.10,0.14
128, Agricultural Loans, 0.16,0.13,0.14,0.12,0.15
129, Other Loans and Leases, 5.25,4.81,4.53,4.16,3.49
130,Net Loans and Leases, 62.71, 61.48, 60.31, 57.97, 57.65
131, Debt Securities Over 1 Year, 15.34, 15.72, 15.65, 15.91, 16.68
132, Mutual Funds and Equity Securities, 0.10,0.10,0.13,0.12,0.12
133,Subtotal, 79.46, 78.79, 77.00, 74.97, 75.87
134, Interest-Bearing Bank Balances, 4.02,4.63,4.41,4.19,3.96
135, Federal Funds Sold & Reverse Repos, 0.84,0.68,0.85,1.13,1.30
136, Debt Securities 1 Year or Less, 2.20,2.08,2.67,3.05,3.07
137, Trading Assets, 0.74,0.77,0.80,0.98,1.37
138,Total Earning Assets, 89.81, 89.59, 88.94, 87.84, 88.20
139, Non-Int Cash and Due From Dep Inst, 1.15,1.24,1.38,1.53,1.52
140, Other Real Estate Owned,0.10,0.14,0.17,0.22,0.32
141, All Other Assets, 9.02,9.09,9.58, 10.45, 10.17
142,MEMORANDA: , , , , , 
143,Short-Term Investments, 8.39,8.39,8.97,9.34, 10.03
144, U.S. Treasury Securities, 1.12,1.06,0.54,0.56,0.66
145, U.S. Agency Securities (excl MBS),1.07,1.19,1.36,1.39,1.81
146, Municipal Securities, 1.37,1.31,1.14,1.13,1.39
147, Mortgage-Backed Securities,11.38, 11.49, 11.94, 11.90, 12.85
148, Asset-Backed Securities,0.40,0.43,0.59,0.65,0.56
149, Other Debt Securities,0.53,0.53,0.86,1.01,1.09
150, RE Loans Secured by 1-4 Family,14.33, 15.21, 15.39, 16.04, 14.92
151, Revolving,2.76,3.14,3.24,3.38,3.77
152," Closed-End, Sec by First Liens",10.78, 11.10, 11.09, 11.60,9.88
153," Closed-End, Sec by Junior Liens",0.43,0.47,0.51,0.57,0.80
154, Commercial Real Estate Loans,16.85, 15.88, 15.02, 13.72, 15.96
155, Construction and Land Dev,2.35,2.00,1.69,1.62,2.35
156, Multifamily,2.35,2.13,1.99,1.65,1.61
157, Nonfarm Nonresidential,11.27, 10.78, 10.63, 10.10, 11.22
158, RE Loans Secured by Farmland, 0.24,0.22,0.24,0.22,0.28
159," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
160,Real Estate Loans, 52.15, 52.96, 54.23, 55.30, 55.27
161, RE Loans Secured by 1-4 Family,23.23, 25.22, 26.11, 27.79, 25.96
162, Revolving,4.46,5.22,5.53,5.91,6.49
163, Closed-End,18.40, 19.49, 20.02, 21.35, 18.76
164, Commercial Real Estate Loans,25.82, 24.50, 24.12, 23.25, 26.20
165, Construction and Land Dev,3.70,3.18,2.71,2.76,3.92
166, Multifamily,3.58,3.27,3.29,2.89,2.73
167, Nonfarm Nonresidential,17.31, 16.67, 17.07, 17.10, 18.27
168, RE Loans Secured by Farmland, 0.40,0.37,0.41,0.39,0.50
169, Loans to Depository Institutions, 0.20,0.22,0.24,0.20,0.33
170, Commercial and Industrial Loans, 22.75, 22.49, 20.62, 19.63, 20.24
171, Loans to Individuals, 8.38,8.43,9.00,8.69, 10.25
172, Credit Card Loans,1.71,1.78,2.51,2.44,3.15
173, Agricultural Loans, 0.27,0.23,0.24,0.23,0.26
174, Loans to Foreign Govts and Inst,0.01,0.01,0.02,0.00,0.01
175, Other Loans and Leases, 9.90,9.17,9.06,8.90,7.17
176, , , , , , 
177, 5 , , , , , 
178,PERCENT OF TOTAL ASSETS,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
179, Short-Term Investments, 8.39,8.39,8.97,9.34, 10.03
180, Liquid Assets, 23.79, 24.24, 24.41, 24.99, 26.81
181, Investment Securities, 18.19, 18.50, 19.23, 20.19, 20.93
182, Net Loans and Leases,62.71, 61.48, 60.31, 57.97, 57.65
183," Net Lns, Ls & Stdby Ltrs of Credit",64.20, 63.48, 62.47, 60.13, 60.15
184, Core Deposits, 59.79, 59.99, 58.41, 55.65, 55.92
185, Noncore Funding, 23.78, 22.93, 23.92, 24.84, 26.62
186, Time Deposits of $100K or More, 5.40,5.83,5.43,5.83,6.23
187, Foreign Deposits, 0.67,0.84,1.00,1.00,1.65
188, Fed Funds Purchased and Repos,2.03,2.40,2.56,2.65,3.73
189, Net Fed Funds Purchased (Sold), 0.99,1.51,1.55,1.51,2.28
190, Commercial Paper, 0.03,0.08,0.14,0.14,0.11
191,Oth Borrowings W/Rem Mat 1 Yr or Less,3.31,3.23,3.17,2.54,2.68
192, Earning Assets Repr in 1 Year, 40.65, 39.53, 39.86, 39.71, 41.58
193, Int-Bearing Liab Repr in 1 Year,8.88, 10.44, 11.11, 12.42, 13.13
194, Long-Term Debt Repr in 1 Year,1.86,1.23,1.28,1.31,1.62
195, Net Assets Repriceable in 1 Year,28.42, 26.63, 25.23, 23.76, 25.09
196,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
197,Net Noncore Funding Dependence,18.17, 17.28, 17.98, 19.34, 20.15
198, Net ST Noncore Funding Dependence,4.31,4.06,3.61,3.44,4.17
199, Short-Term Inv/ST Noncore Funding, 83.89, 83.04, 91.41, 91.22, 75.15
200, Liq Asts-ST Noncore Fndg/Nonliq Asts,18.02, 17.97, 18.18, 18.45, 20.29
201, Net Loans and Leases/Total Deposits, 90.15, 87.66, 88.93, 93.70, 87.55
202, Net Loans and Leases/Core Deposits, 110.25,107.22,111.54,125.79,116.55
203, Held-To-Mat Sec Appr(Depr)/T1 Cap,0.33,0.80, -1.16,1.39,0.94
204, Avail-For-Sale Sec Appr(Depr)/T1 Cap, 0.21,1.35, -0.77,4.41,3.77
205, Struct Notes Appr(Depr)/T1 Cap,-0.04, -0.03, -0.25, -0.02, -0.17
206,PERCENT OF INVESTMENT SECURITIES: , , , , , 
207,Held-To-Maturity Securities, 18.52, 16.91, 15.26, 10.63,6.59
208, Available-For-Sale Securities, 81.48, 83.09, 84.74, 89.37, 93.41
209, U.S. Treasury Securities, 7.34,6.74,3.80,3.82,3.64
210, U.S. Agency Securities (excl MBS),6.25,6.60,7.33,7.26,9.19
211, Municipal Securities, 7.75,6.65,6.20,5.98,6.79
212, Mortgage-Backed Securities,65.07, 65.73, 65.16, 63.14, 61.59
213, Asset-Backed Securities,2.11,2.31,3.33,3.57,3.53
214, Other Debt Securities,2.89,2.85,4.45,5.16,6.86
215, Mutual Funds and Equity Securities, 0.82,0.81,0.90,0.91,1.07
216,Debt Securities 1 Year or Less,13.34, 12.76, 15.54, 17.02, 16.71
217, Debt Securities 1 To 5 Years,19.10, 20.30, 20.47, 20.75, 24.10
218, Debt Securities Over 5 Years,63.55, 62.23, 59.61, 57.92, 54.74
219, Pledged Securities,36.58, 39.58, 41.16, 40.49, 47.10
220," Structured Notes, Fair Value", 0.13,0.15,0.19,0.12,0.39
221, , , , , , 
222, 6 , , , , , 
223,ANALYSIS RATIOS,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
224, Provision for Ln&Ls Losses/Avg Assets,0.17,0.14,0.19,0.33,0.49
225, Provision for Ln&Ls Losses/Avg Lns&Ls,0.28,0.23,0.32,0.55,0.80
226, Provision for Ln&Ls Losses/Net Losses,109.38,105.35, 64.28, 76.76, 70.36
227,Ln&Ls Allowance/Total Loans & Leases, 1.14,1.23,1.40,1.61,2.11
228, Ln&Ls Allowance/Net Ln&Ls Losses (X), 9.29, 11.58,7.42,3.51,2.24
229, ALLL/Nonaccrual Assets, 164.26,165.18,147.71,123.13,115.87
230, Ln&Ls Allow/90+ Days PD+Nonaccr Ln&Ls,125.88,130.23,114.92, 98.08, 87.66
231,Gross Ln&Ls Losses/Avg Loans & Leases,0.44,0.45,0.63,0.94,1.40
232, Recoveries/Avg Loans and Leases,0.14,0.15,0.18,0.19,0.23
233, Net Losses/Avg Loans and Leases,0.31,0.30,0.44,0.74,1.17
234," Write-downs, Trans Lns HFS/Avg Lns&Ls",0.01,0.01,0.01,0.01,0.02
235, Recoveries/Prior Year-End Losses,39.28, 33.44, 23.10, 18.24, 12.27
236, Earnings Coverage of Net Losses (X), 15.92, 32.42, 19.55,8.80,3.51
237,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
238,Real Estate Loans,0.09,0.17,0.34,0.69,1.20
239, RE Loans Secured By 1-4 Family, 0.12,0.22,0.45,0.81,0.96
240, Revolving,0.19,0.30,0.57,1.02,1.12
241, Closed-End, 0.10,0.18,0.39,0.76,0.93
242, Commercial Real Estate Loans, 0.00,0.07,0.20,0.50,1.21
243, Construction and Land Dev, -0.07,0.06,0.41,1.28,3.38
244, Multifamily, -0.01,0.02,0.10,0.29,0.78
245, Nonfarm Nonresidential, 0.02,0.09,0.19,0.40,0.74
246, RE Loans Secured by Farmland,-0.01,0.04,0.17,0.37,1.03
247,Commercial and Industrial Loans,0.24,0.17,0.40,0.56,0.87
248, Loans to Depository Institutions, 0.00,0.00,0.00,0.05, -0.02
249,Loans to Individuals, 1.18,1.34,1.25,1.52,1.96
250, Credit Card Loans,2.66,2.46,2.42,2.70,3.76
251,Agricultural Loans, 0.11,0.02,0.17,0.20,0.35
252, Loans to Foreign Governments & Inst,0.00,0.00,0.00,0.00, -0.11
253, Other Loans and Leases, 0.18,0.16,0.17,0.18,0.37
254, , , , , , 
255, 7 , , , , , 
256,PERCENT OF LOANS AND LEASES,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
257, 30-89 Days PD Loans and Leases, 0.58,0.60,0.68,0.87,0.96
258, 90+ Days PD Loans and Leases, 0.30,0.29,0.40,0.56,0.73
259, Nonaccrual Loans and Leases,0.78,0.84,1.08,1.52,2.17
260,90+ Days PD and Nonaccrual Loans and Leases,1.18,1.22,1.63,2.28,3.00
261,30-89 Days PD Restructured, 0.03,0.04,0.05,0.06,0.08
262, 90+ Days PD Restructured, 0.02,0.02,0.03,0.03,0.04
263, Nonaccrual Restructured,0.25,0.27,0.36,0.47,0.55
264,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
265,30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
266,30-89 Days Past Due Assets, 0.58,0.61,0.69,0.88,0.96
267, 90+ Days Past Due Assets, 0.30,0.29,0.41,0.57,0.73
268, Nonaccrual Assets,0.79,0.85,1.10,1.56,2.20
269, 30+ Days PD & Nonaccrual Assets,1.80,1.92,2.37,3.24,4.06
270,PERCENT OF TOTAL ASSETS , , , , , 
271,90+ Days PD and Nonaccrual Assets,0.70,0.72,0.99,1.36,1.76
272, 90+ PD & Nonaccrual Assets + OREO,0.80,0.86,1.16,1.59,2.09
273,RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
274,+ REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
275,Total Assets, 1.00,1.11,1.44,1.79,2.43
276, Allowance for Loan & Lease Losses,155.61,153.67,177.17,200.83,210.57
277, Equity Cap + ALLL,8.12,8.88, 11.84, 15.11, 20.66
278, Tier 1 Cap + ALLL, 10.53, 10.38, 14.23, 17.86, 24.40
279, Loans & Leases + RE Acquired, 1.61,1.81,2.34,3.02,4.08
280, , , , , , 
281, 7A , , , , , 
282, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
283,LNS&LS AS A PERCENT OF LOAN TYPE, 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
284,- 90+ Days Past Due, 0.43,0.46,0.58,0.75,0.91
285,- Nonaccrual,1.05,1.25,1.69,2.38,3.75
286,- 90+ Days Past Due, 0.05,0.04,0.08,0.13,0.16
287,- Nonaccrual,0.85,0.59,0.70,1.00,1.12
288,- 90+ Days Past Due, 0.20,0.22,0.31,0.29,0.54
289,- Nonaccrual,0.26,0.37,0.23,0.33,0.30
290, Dep Inst Lns - 30-89 Days PD, 0.00,0.00,0.00,0.01,0.02
291,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
292,- Nonaccrual,0.00,0.00,0.00,0.00,0.00
293, Agricultural - 30-89 Days PD, 0.16,0.10,0.18,0.25,0.18
294,- 90+ Days Past Due, 0.01,0.01,0.01,0.02,0.03
295,- Nonaccrual,0.76,0.91,0.84,1.27,1.11
296, Foreign Govts- 30-89 Days PD, 1.74,0.00,0.00,0.87,0.00
297,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
298,- Nonaccrual,0.03,0.00,0.00,0.16,0.18
299, Other Lns&Ls - 30-89 Days PD, 0.22,0.20,0.21,0.21,0.31
300,- 90+ Days Past Due, 0.02,0.02,0.04,0.03,0.03
301,- Nonaccrual,0.16,0.19,0.21,0.27,0.43
302,MEMORANDA: , , , , , 
303, - 90+ Days Past Due,0.75,0.71,0.85,0.99,1.13
304, - Nonaccrual, 1.35,1.57,1.80,2.20,2.73
305, - 90+ Days Past Due,0.08,0.12,0.13,0.12,0.18
306, - Nonaccrual, 1.47,1.24,1.27,1.23,1.02
307, - 90+ Days Past Due,0.89,0.88,1.06,1.26,1.51
308, - Nonaccrual, 1.37,1.69,2.02,2.49,3.32
309, Commercial RE - 30-89 Days PD,0.19,0.23,0.33,0.65,0.79
310, - 90+ Days Past Due,0.06,0.11,0.21,0.34,0.46
311, - Nonaccrual, 0.56,0.83,1.32,2.42,4.31
312, Const & Dev - 30-89 Days PD,0.28,0.29,0.45,1.25,1.26
313, - 90+ Days Past Due,0.10,0.20,0.45,1.06,1.43
314, - Nonaccrual, 0.53,1.33,2.45,5.54, 10.39
315, Multifamily - 30-89 Days PD,0.12,0.15,0.26,0.55,0.57
316, - 90+ Days Past Due,0.03,0.06,0.11,0.26,0.19
317, - Nonaccrual, 0.23,0.31,0.52,1.29,2.49
318, Nonfarm Nres- 30-89 Days PD,0.18,0.21,0.34,0.51,0.60
319, - 90+ Days Past Due,0.06,0.10,0.16,0.23,0.30
320, - Nonaccrual, 0.56,0.91,1.29,2.09,3.28
321, - 90+ Days Past Due,0.19,0.20,0.32,0.58,0.57
322, - Nonaccrual, 0.71,0.74,1.55,3.17,3.91
323, - 90+ Days Past Due,0.69,0.59,0.54,0.54,0.70
324, - Nonaccrual, 0.10,0.12,0.16,0.29,0.28
325, , , , , , 
326, 8 , , , , , 
327,CAPITAL RATIOS, 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
328, Tier 1 Leverage Ratio,9.69,9.82,9.63,9.38,9.27
329, Tier 1 RBC Ratio,N/A, 13.14, 13.08, 12.84, 13.12
330, Total Risk-Based Capital Ratio,N/A, 14.75, 14.96, 14.83, 15.48
331,Tangible Tier 1 Leverage Ratio,N/A,9.79,9.33,9.11,8.95
332, Tangible Common Eq Cap/Tan Assets, N/A,8.83,8.32,8.03,7.73
333, DERIVATIVES AND , , , , , 
334,OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
335,PERCENT OF TOTAL ASSETS: , , , , , 
336,Loan Commitments,26.87, 25.53, 26.33, 24.28, 26.67
337, Standby Letters of Credit,1.21,1.56,1.52,1.46,2.11
338, Commercial & Similar Letters of Credit, 0.04,0.05,0.05,0.06,0.08
339,Securities Lent,0.22,0.36,0.30,0.29,0.63
340, Credit Derivatives (BHC as Guarantor),0.53,0.62,0.16,0.18,2.62
341, Credit Derivatives (BHC as Beneficiary),0.55,0.64,0.19,0.25,2.86
342, TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
343,Derivative Contracts,65.87, 57.62, 40.09, 43.22,113.53
344, Interest Rate Contracts, 46.96, 40.11, 26.65, 31.25, 86.42
345, Interest Rate Futures & Forward Contr,8.38,4.46,4.16,6.74, 14.01
346, Written Options Contr (Int Rate), 2.79,1.76,1.57,2.08,4.40
347, Purchased Options Contr (Int Rate), 1.88,1.68,1.51,1.47,4.16
348, Interest Rate Swaps, 31.71, 33.04, 17.82, 17.60, 62.30
349,Foreign Exchange Contracts,14.23, 13.88,9.17,9.02, 19.07
350, Futures & Forward Foreign Exch Contr, 8.72,7.93,5.18,4.86, 11.43
351, Written Options Contr (Foreign Exch), 0.29,0.38,0.06,0.11,0.60
352, Purchased Options Contr (Foreign Exch), 0.28,0.38,0.07,0.11,0.59
353, Foreign Exchange Rate Swaps,1.53,1.52,0.85,0.92,4.00
354,"Equity,Commodity, & Other Deriv Contr",2.34,1.63,1.58,1.55,3.41
355, Commodity & Other Fut & Forward Contr,0.19,0.15,0.10,0.09,0.28
356, Written Options Contr (Comm & Other), 0.66,0.60,0.63,0.64,1.28
357, Purchased Options Contr (Comm & Oth), 0.70,0.49,0.40,0.40,0.95
358, Commodity & Other Swaps,0.30,0.35,0.26,0.22,0.50
359,PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
360,Loan Commitments,51.33, 50.67, 51.61, 48.98, 57.10
361, , , , , , 
362, 9 , , , , , 
363,PERCENT OF NOTIONAL AMOUNT, 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
364, Interest Rate Contracts, 90.79, 90.01, 88.14, 87.63, 84.63
365, Foreign Exchange Contracts, 6.65,6.99,7.99,8.15,9.68
366," Equity, Comm, & Other Contracts",1.69,1.99,2.56,2.78,3.30
367,Futures and Forwards,18.67, 16.52, 19.32, 24.41, 24.98
368, Written Options,7.93,7.76,7.52,9.30,8.59
369, Exchange-Traded,0.11,0.11,0.14,0.08,0.31
370, Over-The-Counter, 7.55,7.40,7.06,9.04,7.79
371, Purchased Options,4.16,4.58,4.51,3.97,4.68
372, Exchange-Traded,0.17,0.19,0.29,0.15,0.25
373, Over-The-Counter, 3.69,4.01,3.91,3.51,3.96
374, Swaps, 66.24, 65.97, 59.28, 53.86, 58.87
375,Held for Trading,43.27, 45.83, 47.69, 43.59, 50.43
376, Interest Rate Contracts, 35.26, 36.79, 37.38, 33.48, 39.62
377, Foreign Exchange Contracts, 3.35,3.70,3.70,3.77,4.83
378," Equity, Comm, & Other Contracts",0.59,0.82,1.19,1.08,1.54
379,Non-Traded,56.73, 54.17, 52.31, 56.41, 49.57
380, Interest Rate Contracts, 51.42, 48.87, 46.78, 50.15, 35.66
381, Foreign Exchange Contracts, 1.21,1.56,1.94,1.86,2.02
382," Equity, Comm, & Other Contracts",0.54,0.50,0.60,0.82,0.71
383,Deriv Contr (Excl Fut & FX LE 14 Days),90.31, 87.15, 86.36, 84.05, 79.53
384, One Year or Less,27.07, 23.71, 25.74, 29.67, 32.71
385, Over 1 Year to 5 Years,33.96, 34.15, 31.03, 32.79, 27.38
386, Over 5 Years,24.83, 22.74, 20.76, 16.03, 12.83
387, Gross Negative Fair Value (Abs Val),1.21,1.45,1.33,1.96,2.16
388, Gross Positive Fair Value,1.25,1.53,1.39,1.93,2.10
389,PERCENT OF TIER 1 CAPITAL: , , , , , 
390,"Gross Negative Fair Value, Abs Val (X)", 0.08,0.11,0.12,0.16,0.30
391, Gross Positive Fair Value (X),0.09,0.12,0.13,0.17,0.31
