,Column1,Value1,Value2,Value3,Value4,Value5
47,Plus: Other Tax Equiv Adjustments,0.00,0.00,0.00,0.00,0.00
48,Memo: Net Income (Last Four Qtrs),0.27, -0.88, -0.38, -0.27,0.85
49,MARGIN ANALYSIS:, , , , , 
50,Avg Earning Assets / Avg Assets, 90.20, 90.47, 90.60, 89.81, 89.70
51,Avg Int-Bearing Funds / Avg Assets,73.45, 75.15, 75.27, 77.63, 76.48
52,Int Income (TE) / Avg Earning Assets, 4.58,4.72,4.70,5.70,6.82
53,Int Expense / Avg Earning Assets, 1.11,1.59,1.52,2.41,3.44
54,Interest-Bearing Bank Balances, 0.33,0.53,0.46,2.18,5.42
55,Fed Funds Sold & Reverse Repos, 0.51,0.61,0.48,2.41,5.19
56,Trading Assets, 1.17,1.45,1.42,2.55,3.45
57,Mortgage-Backed Securities, 3.94,4.66,4.53,4.84,4.89
58,Time Deposits < $100K,1.80,2.73,2.58,3.53,4.47
59,Other Domestic Deposits,0.55,0.78,0.75,1.46,2.50
60,All Interest-Bearing Funds, 1.36,1.91,1.82,2.81,4.04
61, , 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
62,Avg Personnel Exp Per Employee ($000),64,62,82,76,75
63,Avg Assets per Employee ($000),"6,230"," 6,298"," 6,201"," 5,749"," 5,301"
64,ANALYSIS RATIOS, , , , , 
65,Personnel Expense,1.51,1.47,1.45,1.46,1.52
66,Net Occupancy Expense,0.38,0.38,0.38,0.39,0.39
67,Personnel Expense, 31.27, 31.70, 31.45, 32.35, 32.37
68,Net Occupancy Expense,7.95,8.36,8.41,8.80,8.56
69,Serv Charges on Deposit Accts - Domestic, 6.60,7.11,7.38,7.75,7.59
70,Trading Revenue,1.59,1.88,1.69,0.31,0.20
71,Investment Banking Fees & Commissions,2.65,2.76,3.00,3.10,3.28
72,Venture Capital Revenue,0.14, -0.09, -0.06, -0.02,0.23
73,Net Servicing Fees, 0.91,1.42,1.75,0.71,0.82
74,Net Securitization Income,0.00,0.09,0.13,0.17,0.31
75,Insurance Activities Revenue, 0.93,1.02,1.08,0.98,1.21
76,"Net Gain (Loss) - Sales Loans, OREO, Oth", 0.29,0.21, -0.18,0.25,0.97
77,Appl Inc Taxes/Pretax NOI (TE),21.24, 19.06, 23.39, 24.01, 28.98
78,Appl Inc Tax+TE/Pretax NOI+TE, 29.37, 30.59, 30.98, 31.44, 32.86
79,PERCENT OF TOTAL ASSETS,09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
80,Real Estate Loans, 35.59, 38.05, 37.28, 40.98, 40.85
81,Commercial and Industrial Loans, 11.57, 12.74, 12.16, 13.26, 12.72
82,Loans to Individuals, 5.77,5.44,5.35,4.89,5.33
83,Loans to Depository Institutions, 0.06,0.05,0.05,0.08,0.09
84,Agricultural Loans, 0.17,0.17,0.17,0.19,0.21
85,Other Loans and Leases, 3.16,3.13,3.19,3.01,3.26
86, Net Loans and Leases, 58.28, 60.80, 59.72, 63.39, 63.84
87,Debt Securities Over 1 Year, 15.67, 14.20, 15.08, 13.34, 13.05
88,Mutual Funds and Equity Securities, 0.15,0.23,0.19,0.17,0.24
89, Subtotal, 74.99, 75.85, 75.80, 77.57, 77.93
90,Interest-Bearing Bank Balances, 4.57,4.38,4.50,2.92,0.50
91,Federal Funds Sold & Reverse Repos, 1.07,0.69,0.76,0.80,2.24
92,Debt Securities 1 Year or Less, 3.04,3.23,3.00,3.10,3.17
93,Trading Assets, 1.25,1.08,0.95,1.33,1.34
94, Total Earning Assets, 87.37, 87.80, 87.52, 87.74, 87.60
95,Non-Int Cash and Due From Dep Inst, 1.47,1.56,1.72,1.92,2.28
96,Other Real Estate Owned,0.37,0.28,0.32,0.22,0.10
97,U.S. Treasury Securities, 0.76,0.56,0.63,0.13,0.14
98,U.S. Agency Securities (excl MBS),1.97,1.98,1.70,1.85,2.38
99,Municipal Securities, 1.36,1.27,1.26,1.18,1.13
100,Mortgage-Backed Securities,11.50, 10.68, 11.59, 10.52,9.64
101,Asset-Backed Securities,0.54,0.72,0.62,0.39,0.35
102,Other Debt Securities,1.09,0.91,0.84,0.56,0.75
103,RE Loans Secured by 1-4 Family,14.97, 14.48, 15.14, 15.77, 16.28
104,Revolving,4.23,4.20,4.21,4.04,3.71
105,"Closed-End, Sec by First Liens", 9.35,8.87,9.38,9.83, 10.54
106,"Closed-End, Sec by Junior Liens",1.17,1.25,1.30,1.48,1.76
107,Commercial Real Estate Loans,18.63, 21.10, 19.90, 22.89, 22.23
108,Construction and Land Dev,3.91,6.03,5.31,7.50,8.05
109,Multifamily,1.65,1.70,1.61,1.57,1.35
110,Nonfarm Nonresidential,12.27, 12.68, 12.27, 13.00, 11.82
111,RE Loans Secured by Farmland, 0.34,0.35,0.34,0.31,0.27
112,"LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
113,Real Estate Loans, 58.54, 59.26, 59.52, 62.22, 62.09
114,RE Loans Secured by 1-4 Family,25.51, 23.60, 25.20, 24.64, 25.69
115,Revolving,7.02,6.66,6.85,6.18,5.64
116,Closed-End,17.94, 16.59, 17.81, 17.87, 19.66
117,Commercial Real Estate Loans,29.72, 31.74, 30.67, 34.15, 33.44
118,Construction and Land Dev,6.18,8.98,8.06, 11.06, 11.93
119,Multifamily,2.71,2.65,2.57,2.40,2.05
120,Nonfarm Nonresidential,19.51, 19.03, 18.99, 19.31, 17.83
121,RE Loans Secured by Farmland, 0.57,0.54,0.54,0.46,0.40
122,Loans to Depository Institutions, 0.13,0.09,0.11,0.15,0.20
123,Commercial and Industrial Loans, 19.37, 20.49, 19.88, 20.85, 19.88
124,Loans to Individuals,10.00,8.98,9.04,7.80,8.39
125,Credit Card Loans,2.40,1.49,1.52,1.21,1.26
126,Agricultural Loans, 0.28,0.27,0.27,0.29,0.31
127,Loans to Foreign Govts and Inst,0.00,0.01,0.01,0.00,0.00
128,Other Loans and Leases, 6.12,6.01,6.20,5.08,5.48
129,PERCENT OF TOTAL ASSETS,09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
130,Short-Term Investments,10.15,9.73,9.57,7.95,6.96
131,Liquid Assets, 25.19, 23.11, 24.15, 21.51, 19.49
132,Investment Securities, 19.73, 18.52, 19.11, 17.16, 17.00
133,Net Loans and Leases,58.28, 60.80, 59.72, 63.39, 63.84
134,"Net Lns, Ls & Stdby Ltrs of Credit",60.73, 63.68, 62.44, 66.40, 66.90
135,Core Deposits, 53.47, 49.17, 51.08, 46.50, 46.33
136,Noncore Funding, 28.89, 34.07, 32.60, 37.61, 37.91
137,Time Deposits of $100K or More, 7.24,8.23,7.50,9.21, 10.08
138,Foreign Deposits, 1.82,2.17,2.14,2.28,3.12
139,Fed Funds Purchased and Repos,4.01,4.45,4.43,5.81,7.30
140,Net Fed Funds Purchased (Sold), 2.64,3.48,3.39,4.62,4.96
141,Int-Bearing Liab Repr in 1 Year, 15.97, 21.63, 19.49, 23.53, 22.78
142,Long-Term Debt Repr in 1 Year,2.12,2.08,1.97,2.02,2.17
143,Net ST Noncore Funding Dependence,5.73, 11.71,9.95, 22.32, 26.17
144,Short-Term Inv/ST Noncore Funding, 68.80, 51.52, 55.40, 31.65, 25.06
145,Liq Asts-ST Noncore Fndg/Nonliq Asts,14.47,4.63,8.33, -3.84, -8.27
146,Net Loans and Leases/Total Deposits, 88.37, 92.10, 89.66, 99.38,101.86
147,Net Loans and Leases/Core Deposits, 121.87,142.41,140.58,150.98,154.70
148,Held-To-Mat Sec Appr(Depr)/T1 Cap,0.71,0.00,0.11, -0.66, -0.09
149,Avail-For-Sale Sec Appr(Depr)/T1 Cap, 4.49,1.94,0.97, -4.29, -1.37
150,Available-For-Sale Securities, 95.12, 93.73, 94.65, 94.46, 93.93
151,U.S. Treasury Securities, 4.70,2.80,3.48,1.09,1.15
152,U.S. Agency Securities (excl MBS), 11.39, 11.51, 10.28, 11.58, 14.07
153,Municipal Securities, 7.27,6.92,6.77,7.25,6.70
154,Mortgage-Backed Securities,57.17, 58.09, 59.41, 63.84, 60.58
155,Asset-Backed Securities,3.54,4.22,3.88,2.89,2.79
156,Other Debt Securities,6.50,5.51,5.16,3.86,5.41
157,Debt Securities Over 5 Years,51.37, 54.19, 52.93, 59.42, 57.87
158,Pledged Securities,52.06, 53.00, 53.93, 66.91, 63.70
159,"Structured Notes, Fair Value", 0.45,0.43,0.31,0.27,0.32
160,ANALYSIS RATIOS,09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
161,Provision for Ln&Ls Losses/Avg Assets,1.23,1.97,1.96,1.20,0.36
162,Provision for Ln&Ls Losses/Avg Lns&Ls,1.97,3.02,3.07,1.79,0.56
163,ALLL/Nonaccrual Assets,95.33, 88.94, 92.92,115.68,193.95
164,Net Losses/Avg Loans and Leases,2.09,2.23,2.33,1.10,0.38
165,"Write-downs, Trans Lns HFS/Avg Lns&Ls",0.03,0.01,0.02,0.03,0.00
166,Recoveries/Prior Year-End Losses, 6.83,8.12, 13.00, 21.90, 30.58
167,Earnings Coverage of Net Losses (X),2.50,1.60,1.67,2.24, 13.40NET LOAN AND LEASE LOSSES BY TYPE---------------------------------
168,Real Estate Loans,2.12,2.09,2.21,0.97,0.18
169,RE Loans Secured By 1-4 Family, 1.44,1.36,1.40,0.61,0.18
170,Revolving,1.42,1.43,1.66,0.72,0.24
171,Closed-End, 1.45,1.39,1.41,0.54,0.15
172,Commercial Real Estate Loans, 2.61,2.61,2.83,1.13,0.14
173,Construction and Land Dev,6.47,5.77,6.70,2.87,0.25
174,Multifamily,1.17,1.07,1.09,0.36,0.07
175,Nonfarm Nonresidential, 1.36,0.83,0.98,0.23,0.06
176,Other Loans and Leases, 0.70,1.10,1.44,0.54,0.27
177,PERCENT OF LOANS AND LEASES,09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
178,30-89 Days PD Loans and Leases, 1.25,1.46,1.51,1.58,1.03
179,90+ Days PD Loans and Leases, 0.79,0.60,0.66,0.35,0.21
180,Nonaccrual Restructured,0.45,0.20,0.30,0.09,0.01PERCENT OF LNS&LS + OTHER ASSETS30+ DAYS PAST DUE AND NONACCRUAL
181,30-89 Days Past Due Assets, 1.25,1.48,1.52,1.58,1.03
182,90+ Days Past Due Assets, 0.80,0.62,0.67,0.35,0.21
183,Nonaccrual Assets,3.52,3.72,3.79,2.18,0.95
184,30+ Days PD & Nonaccrual Assets,5.79,5.99,6.15,4.24,2.31PERCENT OF TOTAL ASSETS-----------------------
185,90+ Days PD and Nonaccrual Assets,2.69,2.77,2.82,1.71,0.77
186,90+ PD & Nonaccrual Assets + OREO,3.09,3.11,3.15,1.97,0.90RESTRUCTURED & NONACCRUAL LNS&LS+ REAL ESTATE ACQUIRED AS PERCENT OF:
187,Total Assets, 3.01,2.93,2.98,1.68,0.73
188,Allowance for Loan & Lease Losses,192.55,180.39,178.10,140.34, 89.96
189,Equity Cap + ALLL, 24.35, 27.27, 27.35, 16.99,7.74
190,Tier 1 Cap + ALLL, 28.23, 29.76, 30.00, 18.12,8.93
191,Loans & Leases + RE Acquired, 4.88,4.52,4.67,2.56,1.14
192, - 90+ Days Past Due, 1.02,0.65,0.74,0.36,0.20
193, - Nonaccrual,5.36,5.19,5.49,2.85,1.23
194, - 90+ Days Past Due, 0.20,0.17,0.16,0.11,0.08
195, - Nonaccrual,2.34,2.66,2.49,1.15,0.50
196, - 90+ Days Past Due, 0.63,0.53,0.62,0.41,0.29
197, - Nonaccrual,0.46,0.64,0.62,0.37,0.24
198,Dep Inst Lns - 30-89 Days PD, 0.00,0.00,0.12,0.02,0.02
199, - 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.01
200, - Nonaccrual,0.00,0.20,0.17,0.02,0.00
201,Agricultural - 30-89 Days PD, 0.45,0.58,0.76,0.47,0.28
202, - 90+ Days Past Due, 0.04,0.04,0.04,0.02,0.02
203, - Nonaccrual,1.91,1.19,1.64,0.78,0.43
204,Foreign Govts- 30-89 Days PD, 0.00,0.00,7.14,0.18,0.29
205, - 90+ Days Past Due, 0.00,7.14,0.39,0.00,0.00
206, - Nonaccrual,0.82,0.00,0.00,0.07,0.00
207,Other Lns&Ls - 30-89 Days PD, 0.40,0.63,0.66,0.69,0.59
208, - 90+ Days Past Due, 0.11,0.07,0.07,0.07,0.03
209,- 90+ Days Past Due,1.02,0.77,0.90,0.45,0.28
210,- Nonaccrual, 3.21,2.99,3.33,1.80,0.87
211,- 90+ Days Past Due,0.17,0.17,0.20,0.15,0.10
212,- Nonaccrual, 1.31,1.17,1.19,0.78,0.47
213,- 90+ Days Past Due,1.36,1.02,1.18,0.56,0.34
214,- Nonaccrual, 4.01,3.85,4.20,2.20,1.01
215,Commercial RE - 30-89 Days PD,1.27,1.51,1.53,1.63,1.03
216,- 90+ Days Past Due,0.66,0.50,0.43,0.20,0.10
217,- Nonaccrual, 7.36,6.89,7.32,3.43,1.34
218,Const & Dev - 30-89 Days PD,2.09,2.73,2.78,2.97,1.74
219,- 90+ Days Past Due,1.63,0.95,0.81,0.39,0.15
220,- Nonaccrual,17.53, 14.96, 16.63,7.98,2.55
221,Multifamily - 30-89 Days PD,1.01,0.99,1.14,1.10,0.77
222,- 90+ Days Past Due,0.55,0.27,0.32,0.07,0.04
223,- Nonaccrual, 4.46,3.69,3.84,1.94,0.66
224,Nonfarm Nres- 30-89 Days PD,0.91,1.08,1.07,0.98,0.60
225,- 90+ Days Past Due,0.36,0.21,0.22,0.09,0.05
226,- Nonaccrual, 4.53,3.74,4.00,1.27,0.61
227,- 90+ Days Past Due,0.18,0.15,0.12,0.07,0.01
228,- Nonaccrual, 4.37,2.44,3.03,1.02,0.56
229,- 90+ Days Past Due,1.00,1.30,1.28,1.19,0.84
230,- Nonaccrual, 0.39,0.45,0.47,0.31,0.17
231,CAPITAL RATIOS, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
232,Tier 1 Leverage Ratio,9.23,8.64,8.69,8.43,7.40
233,Tier 1 RBC Ratio,13.04, 11.16, 11.57, 10.38,8.92
234,DERIVATIVES AND, , , , , 
235,OFF-BALANCE-SHEET TRANSACTIONS, , , , , 
236,PERCENT OF TOTAL ASSETS:, , , , , 
237,Loan Commitments,24.47, 25.59, 25.34, 25.49, 30.37
238,Standby Letters of Credit,2.32,2.67,2.49,2.91,3.00
239,Credit Derivatives (BHC as Beneficiary),2.75,2.89,2.68,1.57,2.19
240,TYPE OF DERIVATIVE INSTRUMENT:, , , , , 
241,Derivative Contracts, 104.65, 85.08, 85.57, 59.30, 67.33
242,Interest Rate Contracts, 80.88, 67.74, 65.75, 44.46, 47.29
243,Interest Rate Futures & Forward Contr, 15.83, 11.74,9.80,8.67,7.46
244,Written Options Contr (Int Rate), 5.66,4.90,4.89,2.99,3.80
245,Purchased Options Contr (Int Rate), 5.16,4.88,4.67,2.78,4.45
246,Written Options Contr (Foreign Exch), 0.73,0.58,0.55,0.31,0.66
247,Purchased Options Contr (Foreign Exch), 0.73,0.59,0.54,0.31,0.66
248,Written Options Contr (Comm & Other), 1.13,0.65,0.94,0.55,0.54
249,Purchased Options Contr (Comm & Oth), 0.65,0.74,0.67,0.56,0.76
250,PERCENT OF NOTIONAL AMOUNT, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
251,Interest Rate Contracts, 88.11, 87.42, 89.28, 86.19, 85.40
252,Foreign Exchange Contracts, 8.09,8.12,6.97,9.88,9.53
253,Exchange-Traded,0.27,0.27,0.26,0.35,0.36
254,Over-The-Counter, 9.47,6.90,7.41,5.84,5.02
255,Purchased Options,3.95,4.80,5.07,4.69,5.83
256,Exchange-Traded,0.21,0.29,0.30,0.29,0.27
257,Over-The-Counter, 3.50,4.29,4.52,4.12,5.13
258,Foreign Exchange Contracts, 4.02,3.83,3.58,4.45,5.60
259,Foreign Exchange Contracts, 1.68,1.46,1.09,1.84,0.81
260,Over 1 Year to 5 Years,29.21, 30.95, 32.85, 30.35, 27.98
261,Over 5 Years,12.88, 14.05, 12.21, 13.63, 19.42
262,Gross Negative Fair Value (Abs Val),2.21,1.90,1.59,2.75,1.19
263,Gross Positive Fair Value (X),0.30,0.26,0.21,0.24,0.15
264,Held for Trading (X), 0.24,0.19,0.16,0.20,0.12
265,Non-Traded (X), 0.03,0.03,0.02,0.03,0.02
266,Current Credit Exposure (X),0.12,0.11,0.09,0.14,0.09
267,Credit Losses on Derivative Contracts,0.02,0.02,0.02,0.02,0.00PAST DUE DERIVATIVE INSTRUMENTSFAIR VALUE:
268,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
269,90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
270,OTHER RATIOS:, , , , , 
271,Current Credit Exposure/Risk Wtd Asts,1.40,1.13,1.01,2.06,0.84
272,INSURANCE ACTIVITIES, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
273,ANALYSIS RATIOS:, , , , , 
274,Ins Underwriting Assets/Consol Assets,0.09, N/A, N/A, N/A, N/A
275,Ins Under Assets(P/C)/Tot Ins Und Ast, 47.20, 50.09, 49.97, 45.50, 41.42
276,Ins Under Assets(L/H)/Tot Ins Und Ast, 52.80, 49.91, 50.03, 54.50, 58.58
277,Credit Rel Prem Inc/Tot Prem Inc,67.72, 64.42, 62.64, 79.23, 73.60
278,Ins Net Inc (L/H)/Equity (L/H), 4.93,4.35,3.87,5.14,7.25
279,Net Assets Broker-Dealer Subs/Cons Asts,1.05,0.80,0.83,0.43,0.64
280,FOREIGN ACTIVITIES, , , , , 
281,Yield: Foreign Loans, 3.55,3.14,3.35,2.72,3.00
282,Commercial and Industrial Loans,2.26,1.49,1.51,0.49,2.70
283,Foreign Governments and Inst,-0.02, -0.06,0.00,0.05, -0.24
284,GROWTH RATES:, , , , , 
285,Net Loans and Leases,16.15,-11.09, -6.02, 21.44,126.81
286,Total Selected Assets,9.55, -3.24,4.44,3.43,126.36
287,Deposits,-0.10,-14.14,-12.79,-10.81, 41.77
288,PROFITABLITY:,09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
289,Net Income/Avg Equity Capital,4.29, -7.01, -4.66, -3.80,8.75
290,Bank Net Inc/Avg Eq Inv in Banks, 4.33, -1.30, -0.47,0.43,9.71
291,Nonbk Net Inc/Avg Eq Inv in Nonbanks, 4.22, -1.18, -1.85, -2.26,6.73
292,Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,4.86, -6.42, -6.78, -3.66,6.54
293,Bank Net Income/Parent Net Income, 75.41, 84.76, 85.55, 97.91, 78.21
294,Nonbank Net Income/Parent Net Income,13.53, 15.32,6.83,4.75,5.89
295,Total Debt/Equity Capital, 20.24, 21.23, 19.62, 16.06, 16.48
296,Tot Debt+NP to Subs Iss Tr Pref/Equity,28.41, 34.39, 29.93, 25.78, 26.01
297,Tot Debt+Lns Guaranteed for Affl/Equity, 23.67, 24.15, 23.12, 17.80, 18.53
298,Total Debt/Eq Cap - Exc Over Fair Value, 20.34, 21.58, 19.95, 16.24, 16.69
299,Long-Term Debt/Equity Capital, 16.22, 16.24, 15.74, 11.65, 11.89
300,Short-Term Debt/Equity Capital, 3.41,3.91,3.30,3.22,3.73
301,Current Portion of LT Debt/Equity,0.41,0.25,0.14,0.18,0.05
302,Exc Cost Over Fair Value/Equity Cap,0.23,0.29,0.30,0.27,0.29
303,Total Investment in Subs/Equity,119.43,126.52,121.39,115.05,122.25
304,"Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",98.86,100.82, 98.86, 94.03,100.34
305,Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div, 92.28, 99.50, 98.42, 96.96,138.88
306,Adj Cash Fl/Op Exp+Repaid LT Debt+Div, 84.63, 71.90, 71.15,170.72, 96.06
307,Pretax Oper Inc + Int Exp/Int Expense,-32.21,612.98,174.07,955.41, 5442.83
308,Div + Int From Subs/Int Exp + Div, 78.98, 70.73, 78.11,108.98,165.84
309,Fees+Other Inc From Subs/Sal + Oth Exp,21.75, 13.58, 13.88, 13.99, 15.70
310,PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
311,90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
312,Nonaccrual, 0.12,0.15,0.07,8.55,0.66
313,Total,0.25,0.29,0.21,8.55,0.66
314,GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
315,To Bank Subsidiaries, 0.00,0.00,0.00,0.01,0.00
316,To Nonbank Subsidiaries,1.19,1.40,1.17,0.60,0.48
317,To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
318,Total,1.30,1.53,1.31,0.86,0.60
319,AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
320,Nonbank Assets of Nonbank Subsidiaries, 7.17,6.62,6.28,4.34,5.39
321,Combined Thrift Assets, 0.29,0.23,0.10,0.38,0.23
322,Combined Foreign Nonbank Sub Assets,0.76,0.55,0.59,0.09,0.11
323,PAYOUT RATIOS - PARENT, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007
324,Div Paid/Inc Before Undist Inc, 205.13,101.79,106.22,121.59, 71.25
325,Dividends Paid/Net Income, 32.80, 80.86, 59.69, 76.66, 50.51
326,Dividends From Nonbank Subs,7.67,5.78,7.18,4.14,8.12
327,Dividends From Subsidiary BHCs,13.84,5.45,7.04, 12.71, 16.03
328,Dividends From Bank Subs,19.73, 57.85, 60.08, 93.93, 86.39
329,Interest Income From Bank Subs, 2.35,2.13,2.70,5.45,4.07
330,Mgt & Service Fees From Bank Subs,4.52,261.60, 17.89,8.83,4.86
331,Other Income From Bank Subs,0.40,0.44,0.55,0.18,0.04
332,Interest Income From Nonbank Subs, 43.89, 41.13, 61.19, 14.32, 60.61
333,Mgt & Serv Fees From Nonbank Subs,2.65,4.66,3.43,4.47,2.56
334,Other Income From Nonbank Subs, 0.09,0.00,0.99,0.01,0.03
335,Operating Inc From Nonbank Subs,148.77,143.83,142.10, 89.90,188.18
336,PERCENT OF SUB BHCs' NET INCOME:, , , , , 
337,Dividends From Subsidiary BHCs,43.87, 29.41, 56.34,134.04, 38.68
338,Interest Inc From Subsidiary BHCs, 11.57,4.71,5.09, 20.51,8.74
339,Mgt & Serv Fees From Sub BHCs,3.62,4.63,2.15,3.96,1.78
340,Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
341,Dividends From Bank Subsidiaries,17.07, 30.43, 32.78, 48.64, 57.87
342,Interest Income From Bank Subs, 7.56,5.97,6.16,5.08,2.70
343,Mgt & Serv Fees From Bank Subs,11.93,6.35,7.26,4.24,2.72
344,Other Income From Bank Subs,0.09,0.00,0.03,0.09,0.01
345,Mgt & Serv Fees From Nonbank Subs,0.22,0.10,0.10,0.09,0.07
346,Other Income From Nonbank Subs, 0.00,0.00,0.00,0.00,0.00
347,Mgt & Serv Fees From Sub BHCs,0.00,0.01,0.01,0.03,0.00
348,Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
349, PERCENT OF AVERAGE ASSETS:, , , , , 
350," LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
351, PERCENT OF TOTAL ASSETS:, , , , , 
352, ANALYSIS RATIOS:, , , , , 
353, PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
354, GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
355, AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
356, PERCENT OF SUB BHCs' NET INCOME:, , , , , 
357, , 3152245,"10,049,579", STERLING FINANCIAL CORPORATION,"SPOKANE, WA",Moved from Peer 2
358, 1027004,"51,051,557", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 72 bank holding companies. 
359, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007, 
360, 09/30/2010,09/30/2009,12/31/2009,12/31/2008,12/31/2007, 
361, 1562859," 173,191,000", ALLY FINANCIAL INC.," DETROIT, MI", , 
362, 1275216," 145,012,028", AMERICAN EXPRESS COMPANY,"NEW YORK, NY", , 
363, 1095674,"11,615,903"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
