,Column1,Value1,Value2,Value3,Value4,Value5
31, Equity Capital/Total Assets, 11.08, 10.73, 10.86, 10.66, 10.01
32, Equity Capital+Minority Int/Total Assets,11.37, 10.91, 11.07, 10.80, 10.22
33, Tier 1 Common Eq Cap / T RWA,11.80, 10.83, 11.32, 10.47,8.37
34, Net Loans&Ls/Equity Capital (X),5.10,5.29,5.28,5.41,6.29
35, Cash Dividends/Net Income, 25.25, 23.62, 23.86, 35.74, 59.69
36, Cash Dividends/Net Income (Sub S Adjusted),22.12, N/A, N/A, N/A, N/A
37, Retained Earnings/Avg Equity Cap, 5.52,5.16,4.78,3.13, -7.11
38, PARENT COMPANY RATIOS: , , , , , 
39,Short-Term Debt/Equity Capital, 2.64,2.64,3.90,2.77,3.30
40, Long-Term Debt/Equity Capital, 11.69, 16.44, 14.29, 16.08, 15.74
41, Equity Investment in Subs/Equity Cap, 106.89,108.64,107.44,108.44,108.82
42, Cash FR Oper+Noncash+Op Exp/Op Exp+Div, 122.86, 41.32,122.29,115.83, 99.52
43, , , , , , 
44, 2 , , , , , 
45,PERCENT OF AVERAGE ASSETS,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
46, Interest Income (TE), 3.67,3.92,3.88,4.07,4.26
47, Less: Interest Expense, 0.68,0.85,0.78,0.96,1.38
48, Equals: Net Interest Income (TE), 2.94,3.02,3.04,3.04,2.85
49, Plus: Non-Interest Income,1.73,1.85,1.63,1.89,1.92
50, Equals: Adj Operating Income (TE),4.72,4.89,4.69,4.92,4.75
51, Less: Overhead Expense, 3.16,3.18,3.18,3.19,3.28
52, Less: Provision for Loan and Lease Losses,0.33,0.58,0.49,1.10,1.96
53, Plus: Realized G/L on HTM Sec,0.00,0.00,0.00,0.00,0.00
54, Plus: Realized G/L on AFS Sec,0.03,0.03,0.05,0.06,0.03
55, Plus: Other Tax Equiv Adjustments,0.00,0.00,0.00,0.00,0.00
56, Equals: Pretax Net Oper Inc (TE), 1.27,1.17,1.12,0.77, -0.39
57,Less: Applicable Income Taxes (TE), 0.43,0.40,0.39,0.29,0.03
58, Less: Minority Interest,0.00,0.01,0.01,0.00,0.00
59, Equals: Net Operating Income, 0.83,0.76,0.72,0.51, -0.40
60,Plus: Net Extraordinary Items,0.00,0.00,0.00,0.00,0.00
61, Equals: Net Income, 0.83,0.76,0.72,0.51, -0.38
62, Memo: Net Income (Last Four Qtrs),0.75,0.60,0.72,0.53, -0.38
63, MARGIN ANALYSIS: , , , , , 
64,Avg Earning Assets / Avg Assets, 89.99, 90.17, 90.21, 89.93, 90.59
65, Avg Int-Bearing Funds / Avg Assets,68.32, 71.72, 70.63, 72.85, 75.28
66, Int Income (TE) / Avg Earning Assets, 4.16,4.36,4.31,4.54,4.70
67, Int Expense / Avg Earning Assets, 0.77,0.95,0.87,1.07,1.52
68, Net Int Inc (TE) / Avg Earn Assets, 3.34,3.36,3.38,3.39,3.16
69,YIELD OR COST: , , , , , 
70,Total Loans and Leases (TE),5.14,5.35,5.33,5.44,5.29
71, Interest-Bearing Bank Balances, 0.33,0.36,0.34,0.35,0.46
72, Fed Funds Sold & Reverse Repos, 0.35,0.43,0.38,0.45,0.50
73, Trading Assets, 1.49,1.44,1.43,1.37,1.42
74, Total Earning Assets, 4.11,4.30,4.25,4.46,4.64
75,Investment Securities (TE), 2.80,3.12,2.97,3.49,4.18
76, U.S. Treasury & Agency Sec (excl MBS),1.73,1.75,1.68,2.23,2.52
77, Mortgage-Backed Securities, 2.81,3.55,3.16,3.82,4.53
78, All Other Securities, 4.23,4.41,4.83,4.79,5.72
79,Interest-Bearing Deposits,0.56,0.73,0.66,0.88,1.48
80, Time Deposits of $100K or More, 1.22,1.33,1.29,1.55,2.36
81, Time Deposits < $100K,1.27,1.53,1.46,1.76,2.58
82, Other Domestic Deposits,0.31,0.42,0.38,0.53,0.75
83, Foreign Deposits, 0.47,0.54,0.50,0.48,0.72
84,Fed Funds Purchased and Repos,0.90,0.74,0.82,0.82,1.09
85, Other Borrowed Funds & Trading Liab,2.47,2.65,2.40,2.48,2.45
86, All Interest-Bearing Funds, 0.98,1.17,1.09,1.31,1.82
87, , , , , , 
88, 3 , , , , , 
89, , 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
90, Avg Personnel Exp Per Employee ($000),25,23,91,89,82
91, Avg Assets per Employee ($000),"7,008"," 6,379"," 6,434"," 6,303"," 6,201"
92, ANALYSIS RATIOS , , , , , 
93,Mutual Fund Fee Inc / Non-Int Income, 3.24,3.02,3.12,2.86,2.66
94,Overhead Exp / NII + Non-Int Income, 67.84, 66.25, 68.83, 65.78, 73.71
95,PERCENT OF AVERAGE ASSETS: , , , , , 
96,Total Overhead Expense, 3.16,3.18,3.18,3.19,3.28
97, Personnel Expense,1.52,1.59,1.52,1.53,1.45
98, Net Occupancy Expense,0.34,0.38,0.37,0.38,0.38
99, Other Operating Expenses, 1.29,1.18,1.24,1.24,1.40
100,Overhead Less Non-Interest Income,1.35,1.33,1.49,1.28,1.30
101,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
102,Total Overhead Expense,67.15, 65.50, 68.01, 64.90, 72.69
103, Personnel Expense, 32.69, 32.69, 32.73, 31.04, 31.47
104, Net Occupancy Expense,7.67,7.86,7.98,7.84,8.42
105, Other Operating Expenses,26.22, 24.20, 26.40, 25.24, 32.61
106,Total Non-Interest Income, 34.87, 35.95, 34.00, 36.35, 36.93
107, Fiduciary Activities Income,2.26,3.61,2.85,3.28,3.21
108, Serv Charges on Deposit Accts - Domestic, 4.74,5.64,5.82,6.22,7.38
109, Trading Revenue,1.47,1.76,1.60,1.80,1.69
110, Investment Banking Fees & Commissions,3.16,3.17,2.84,3.07,3.00
111, Venture Capital Revenue,0.13,0.14,0.12,0.12, -0.06
112, Net Servicing Fees, 1.07,1.05,0.68,0.92,1.75
113, Net Securitization Income,0.00,0.01,0.01,0.00,0.13
114, Insurance Activities Revenue, 1.22,0.99,0.95,1.00,1.08
115," Net Gain (Loss) - Sales Loans, OREO, Oth", 1.46,0.44,0.58,0.49, -0.18
116, Other Non-Interest Income, 10.47, 13.00, 12.21, 12.94, 14.89
117,Overhead Less Non-Interest Income, 31.32, 28.93, 33.55, 28.58, 34.78
118, TAX RATIOS: , , , , , 
119,Appl Inc Taxes/Pretax NOI (TE),29.31, 27.45, 27.63, 21.65, 23.39
120, Appl Inc Tax+TE/Pretax NOI+TE, 33.33, 32.52, 32.76, 29.75, 30.98
121, , , , , , 
122, 4 , , , , , 
123,PERCENT OF TOTAL ASSETS,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
124, Real Estate Loans, 33.53, 32.77, 32.16, 34.18, 37.26
125, Commercial and Industrial Loans, 10.52, 11.62, 11.80, 11.80, 12.18
126, Loans to Individuals, 4.77,6.08,6.15,5.73,5.34
127, Loans to Depository Institutions, 0.10,0.09,0.14,0.07,0.05
128, Agricultural Loans, 0.11,0.15,0.15,0.17,0.17
129, Other Loans and Leases, 3.56,3.25,3.54,3.32,3.20
130,Net Loans and Leases, 56.51, 56.57, 57.60, 57.51, 59.71
131, Debt Securities Over 1 Year, 17.34, 16.14, 16.52, 16.23, 15.06
132, Mutual Funds and Equity Securities, 0.13,0.19,0.11,0.18,0.19
133,Subtotal, 74.91, 73.99, 75.69, 75.08, 75.78
134, Interest-Bearing Bank Balances, 4.69,4.87,3.92,4.00,4.51
135, Federal Funds Sold & Reverse Repos, 0.96,1.38,1.32,1.27,0.78
136, Debt Securities 1 Year or Less, 3.16,3.15,3.12,3.03,3.02
137, Trading Assets, 1.05,1.42,1.40,1.43,0.95
138,Total Earning Assets, 88.04, 87.64, 88.12, 87.61, 87.54
139, Non-Int Cash and Due From Dep Inst, 1.21,1.39,1.53,1.33,1.72
140, Other Real Estate Owned,0.30,0.36,0.30,0.37,0.32
141, All Other Assets,10.60, 10.87, 10.23, 10.96, 10.69
142,MEMORANDA: , , , , , 
143,Short-Term Investments, 9.64, 11.22, 10.08, 10.19,9.62
144, U.S. Treasury Securities, 0.53,0.89,0.67,0.85,0.63
145, U.S. Agency Securities (excl MBS),1.55,1.84,1.82,1.99,1.70
146, Municipal Securities, 1.15,1.33,1.41,1.36,1.26
147, Mortgage-Backed Securities,13.48, 12.08, 12.66, 11.86, 11.59
148, Asset-Backed Securities,0.60,0.50,0.57,0.51,0.62
149, Other Debt Securities,1.10,1.12,1.11,1.13,0.84
150, RE Loans Secured by 1-4 Family,16.75, 14.07, 14.65, 14.73, 15.14
151, Revolving,3.54,3.99,3.79,4.05,4.21
152," Closed-End, Sec by First Liens",11.94,9.03,9.66,9.35,9.38
153," Closed-End, Sec by Junior Liens",0.69,0.94,0.82,1.02,1.30
154, Commercial Real Estate Loans,14.39, 17.02, 15.98, 17.75, 19.88
155, Construction and Land Dev,1.93,2.99,2.31,3.37,5.28
156, Multifamily,1.72,1.59,1.55,1.60,1.62
157, Nonfarm Nonresidential,10.36, 11.70, 11.32, 11.98, 12.28
158, RE Loans Secured by Farmland, 0.23,0.31,0.28,0.32,0.34
159," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
160,Real Estate Loans, 58.43, 55.96, 54.65, 57.40, 59.49
161, RE Loans Secured by 1-4 Family,29.48, 24.83, 25.53, 25.52, 25.20
162, Revolving,6.34,6.90,6.54,6.92,6.85
163, Closed-End,22.48, 17.32, 18.28, 17.92, 17.81
164, Commercial Real Estate Loans,24.51, 28.10, 26.24, 28.90, 30.65
165, Construction and Land Dev,3.29,4.97,3.85,5.53,8.02
166, Multifamily,3.01,2.65,2.64,2.64,2.58
167, Nonfarm Nonresidential,17.63, 19.15, 18.45, 19.37, 18.99
168, RE Loans Secured by Farmland, 0.42,0.55,0.51,0.55,0.54
169, Loans to Depository Institutions, 0.19,0.24,0.33,0.17,0.10
170, Commercial and Industrial Loans, 18.51, 19.97, 20.42, 19.92, 19.90
171, Loans to Individuals, 8.52, 10.70, 10.52,9.96,9.03
172, Credit Card Loans,2.34,3.05,3.20,2.54,1.52
173, Agricultural Loans, 0.19,0.26,0.26,0.28,0.27
174, Loans to Foreign Govts and Inst,0.00,0.01,0.01,0.01,0.01
175, Other Loans and Leases, 7.72,6.55,7.28,6.55,6.22
176, , , , , , 
177, 5 , , , , , 
178,PERCENT OF TOTAL ASSETS,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
179, Short-Term Investments, 9.64, 11.22, 10.08, 10.19,9.62
180, Liquid Assets, 26.24, 27.09, 26.72, 25.95, 24.18
181, Investment Securities, 21.70, 20.46, 20.85, 20.42, 19.11
182, Net Loans and Leases,56.51, 56.57, 57.60, 57.51, 59.71
183," Net Lns, Ls & Stdby Ltrs of Credit",58.50, 59.00, 60.00, 60.00, 62.43
184, Core Deposits, 55.39, 54.03, 56.41, 53.59, 50.90
185, Noncore Funding, 25.14, 28.21, 26.05, 29.02, 32.76
186, Time Deposits of $100K or More, 6.31,6.27,6.03,6.69,7.50
187, Foreign Deposits, 1.02,1.97,1.67,1.96,2.14
188, Fed Funds Purchased and Repos,3.28,3.99,3.69,4.09,4.43
189, Net Fed Funds Purchased (Sold), 2.26,2.57,2.22,2.58,3.36
190, Commercial Paper, 0.10,0.12,0.11,0.12,0.12
191,Oth Borrowings W/Rem Mat 1 Yr or Less,2.52,2.35,2.68,2.53,3.36
192, Earning Assets Repr in 1 Year, 39.21, 42.54, 42.00, 42.48, 42.90
193, Int-Bearing Liab Repr in 1 Year, 13.59, 14.61, 13.07, 14.97, 19.48
194, Long-Term Debt Repr in 1 Year,1.27,1.97,1.65,2.03,1.96
195, Net Assets Repriceable in 1 Year,22.59, 24.18, 25.56, 23.91, 20.25
196,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
197,Net Noncore Funding Dependence,19.82, 23.75, 19.39, 25.33, 30.25
198, Net ST Noncore Funding Dependence,3.92,3.94,3.94,6.24, 10.25
199, Short-Term Inv/ST Noncore Funding, 82.70, 81.20, 74.48, 65.99, 55.51
200, Liq Asts-ST Noncore Fndg/Nonliq Asts,19.56, 18.64, 20.36, 15.49,8.18
201, Net Loans and Leases/Total Deposits, 88.09, 86.92, 87.49, 88.15, 89.66
202, Net Loans and Leases/Core Deposits, 117.78,116.82,113.23,120.14,140.58
203, Held-To-Mat Sec Appr(Depr)/T1 Cap,1.21,0.28,0.94,0.28,0.11
204, Avail-For-Sale Sec Appr(Depr)/T1 Cap, 3.90,1.87,3.77,2.05,0.97
205, Struct Notes Appr(Depr)/T1 Cap,-0.02, -0.09, -0.03, -0.03, -0.02
206,PERCENT OF INVESTMENT SECURITIES: , , , , , 
207,Held-To-Maturity Securities, 10.19,6.65,6.67,5.23,5.36
208, Available-For-Sale Securities, 89.81, 93.35, 93.33, 94.77, 94.64
209, U.S. Treasury Securities, 3.20,5.15,3.69,4.71,3.48
210, U.S. Agency Securities (excl MBS),7.95, 10.59,9.30, 11.25, 10.28
211, Municipal Securities, 5.23,6.71,6.89,6.92,6.77
212, Mortgage-Backed Securities,64.31, 57.31, 61.08, 57.24, 59.41
213, Asset-Backed Securities,3.34,3.47,3.54,3.48,3.88
214, Other Debt Securities,6.14,6.72,6.94,6.80,5.17
215, Mutual Funds and Equity Securities, 0.90,1.27,0.98,1.15,1.42
216,Debt Securities 1 Year or Less,16.22, 17.64, 16.97, 17.10, 16.99
217, Debt Securities 1 To 5 Years,24.73, 26.33, 25.07, 27.34, 23.78
218, Debt Securities Over 5 Years,54.60, 50.67, 53.45, 50.65, 52.85
219, Pledged Securities,40.73, 48.66, 47.40, 50.95, 54.10
220," Structured Notes, Fair Value", 0.25,0.33,0.34,0.47,0.31
221, , , , , , 
222, 6 , , , , , 
223,ANALYSIS RATIOS,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
224, Provision for Ln&Ls Losses/Avg Assets,0.33,0.58,0.49,1.10,1.96
225, Provision for Ln&Ls Losses/Avg Lns&Ls,0.56,0.96,0.80,1.80,3.07
226, Provision for Ln&Ls Losses/Net Losses, 70.44, 70.37, 69.96,100.32,139.96
227,Ln&Ls Allowance/Total Loans & Leases, 1.84,2.62,2.11,2.63,2.80
228, Ln&Ls Allowance/Net Ln&Ls Losses (X), 3.36,2.27,2.24,1.70,1.52
229, ALLL/Nonaccrual Assets, 114.14,105.19,116.56, 99.32, 92.12
230, Ln&Ls Allow/90+ Days PD+Nonaccr Ln&Ls, 89.45, 83.47, 88.11, 78.33, 72.80
231,Gross Ln&Ls Losses/Avg Loans & Leases,0.99,1.73,1.41,2.26,2.47
232, Recoveries/Avg Loans and Leases,0.19,0.25,0.23,0.20,0.13
233, Net Losses/Avg Loans and Leases,0.78,1.49,1.17,2.04,2.33
234," Write-downs, Trans Lns HFS/Avg Lns&Ls",0.00,0.00,0.02,0.06,0.02
235, Recoveries/Prior Year-End Losses, 4.48,2.80, 12.27,9.74, 13.00
236, Earnings Coverage of Net Losses (X),7.57,3.20,3.52,2.54,1.67
237,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
238,Real Estate Loans,0.84,1.49,1.21,2.17,2.21
239, RE Loans Secured By 1-4 Family, 0.85,1.10,0.96,1.43,1.41
240, Revolving,1.04,1.20,1.13,1.31,1.65
241, Closed-End, 0.81,1.16,0.93,1.45,1.42
242, Commercial Real Estate Loans, 0.64,1.57,1.20,2.64,2.81
243, Construction and Land Dev,1.53,3.77,3.36,6.61,6.64
244, Multifamily,0.32,0.74,0.78,1.20,1.09
245, Nonfarm Nonresidential, 0.45,0.90,0.75,1.38,1.00
246, RE Loans Secured by Farmland, 0.25,1.21,1.05,0.60,0.41
247,Commercial and Industrial Loans,0.56,1.04,0.80,1.57,2.44
248, Loans to Depository Institutions, 0.01,0.01, -0.02,0.05,0.04
249,Loans to Individuals, 1.70,2.63,1.94,2.87,3.39
250, Credit Card Loans,3.01,4.59,3.85,5.94,5.75
251,Agricultural Loans, 0.13,0.37,0.34,0.61,0.33
252, Loans to Foreign Governments & Inst,0.00, -0.05, -0.11, -0.13,0.00
253, Other Loans and Leases, 0.13,0.35,0.37,0.72,1.44
254, , , , , , 
255, 7 , , , , , 
256,PERCENT OF LOANS AND LEASES,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
257, 30-89 Days PD Loans and Leases, 0.89,1.15,0.96,1.20,1.51
258, 90+ Days PD Loans and Leases, 0.61,0.80,0.73,0.78,0.66
259, Nonaccrual Loans and Leases,1.92,2.82,2.17,3.12,3.77
260,90+ Days PD and Nonaccrual Loans and Leases,2.90,3.79,3.00,4.07,4.51
261,30-89 Days PD Restructured, 0.07,0.06,0.08,0.05,0.04
262, 90+ Days PD Restructured, 0.03,0.02,0.04,0.02,0.01
263, Nonaccrual Restructured,0.47,0.52,0.55,0.46,0.31
264,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
265,30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
266,30-89 Days Past Due Assets, 0.89,1.16,0.96,1.21,1.52
267, 90+ Days Past Due Assets, 0.61,0.80,0.74,0.79,0.67
268, Nonaccrual Assets,1.98,2.86,2.20,3.14,3.80
269, 30+ Days PD & Nonaccrual Assets,3.89,5.02,4.06,5.38,6.16
270,PERCENT OF TOTAL ASSETS , , , , , 
271,90+ Days PD and Nonaccrual Assets,1.69,2.21,1.76,2.40,2.83
272, 90+ PD & Nonaccrual Assets + OREO,2.00,2.59,2.08,2.79,3.16
273,RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
274,+ REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
275,Total Assets, 2.18,2.72,2.38,2.79,3.04
276, Allowance for Loan & Lease Losses,216.05,200.36,206.15,201.05,180.34
277, Equity Cap + ALLL, 18.71, 23.10, 20.43, 23.64, 27.89
278, Tier 1 Cap + ALLL, 20.49, 26.55, 23.50, 26.85, 30.59
279, Loans & Leases + RE Acquired, 3.65,4.63,4.00,4.70,4.78
280, , , , , , 
281, 7A , , , , , 
282, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
283,LNS&LS AS A PERCENT OF LOAN TYPE, 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
284,- 90+ Days Past Due, 0.85,0.96,0.91,0.95,0.74
285,- Nonaccrual,3.22,4.78,3.74,5.21,5.49
286,- 90+ Days Past Due, 0.11,0.22,0.16,0.24,0.16
287,- Nonaccrual,0.95,1.60,1.13,1.91,2.48
288,- 90+ Days Past Due, 0.35,0.62,0.54,0.62,0.62
289,- Nonaccrual,0.32,0.39,0.30,0.44,0.63
290, Dep Inst Lns - 30-89 Days PD, 0.00,0.00,0.02,0.00,0.09
291,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
292,- Nonaccrual,0.00,0.00,0.00,0.00,0.17
293, Agricultural - 30-89 Days PD, 0.39,0.49,0.19,0.37,0.77
294,- 90+ Days Past Due, 0.03,0.04,0.03,0.04,0.04
295,- Nonaccrual,1.15,2.25,1.12,2.34,1.61
296, Foreign Govts- 30-89 Days PD, 0.00,0.00,0.00,0.00,7.14
297,- 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.39
298,- Nonaccrual,0.18,2.86,0.16,0.62,0.00
299, Other Lns&Ls - 30-89 Days PD, 0.23,0.44,0.31,0.49,0.66
300,- 90+ Days Past Due, 0.03,0.07,0.04,0.08,0.07
301,- Nonaccrual,0.31,0.79,0.44,0.72,1.11
302,MEMORANDA: , , , , , 
303, - 90+ Days Past Due,1.08,1.11,1.15,1.08,0.90
304, - Nonaccrual, 2.60,3.06,2.75,3.31,3.32
305, - 90+ Days Past Due,0.14,0.19,0.19,0.18,0.20
306, - Nonaccrual, 1.11,1.27,1.02,1.34,1.19
307, - 90+ Days Past Due,1.43,1.52,1.53,1.45,1.18
308, - Nonaccrual, 3.09,3.91,3.36,4.13,4.19
309, Commercial RE - 30-89 Days PD,0.70,1.06,0.78,1.11,1.53
310, - 90+ Days Past Due,0.46,0.55,0.44,0.57,0.43
311, - Nonaccrual, 3.52,5.92,4.25,6.69,7.32
312, Const & Dev - 30-89 Days PD,1.46,1.98,1.23,1.71,2.80
313, - 90+ Days Past Due,1.45,1.66,1.40,1.57,0.81
314, - Nonaccrual, 9.09, 14.21, 10.39, 15.43, 16.60
315, Multifamily - 30-89 Days PD,0.71,1.09,0.61,0.85,1.14
316, - 90+ Days Past Due,0.26,0.38,0.19,0.41,0.32
317, - Nonaccrual, 1.92,3.06,2.49,3.47,3.87
318, Nonfarm Nres- 30-89 Days PD,0.53,0.81,0.58,0.81,1.06
319, - 90+ Days Past Due,0.28,0.32,0.29,0.34,0.22
320, - Nonaccrual, 2.69,3.91,3.23,4.23,4.02
321, - 90+ Days Past Due,0.55,0.25,0.58,0.23,0.12
322, - Nonaccrual, 2.96,5.81,3.98,5.18,3.11
323, - 90+ Days Past Due,0.68,0.95,0.71,0.97,1.28
324, - Nonaccrual, 0.29,0.52,0.29,0.39,0.50
325, , , , , , 
326, 8 , , , , , 
327,CAPITAL RATIOS, 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
328, Tier 1 Leverage Ratio,7.78,9.15,9.34,9.03,8.69
329, Tier 1 RBC Ratio,13.66, 13.13, 13.25, 12.98, 11.57
330, Total Risk-Based Capital Ratio,15.87, 15.77, 15.62, 15.63, 14.23
331,Tangible Tier 1 Leverage Ratio, 9.28,8.80,9.02,8.70,8.34
332, Tangible Common Eq Cap/Tan Assets,7.95,7.22,7.69,7.05,5.83
333, DERIVATIVES AND , , , , , 
334,OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
335,PERCENT OF TOTAL ASSETS: , , , , , 
336,Loan Commitments,22.59, 26.49, 27.04, 24.60, 25.34
337, Standby Letters of Credit,1.52,2.23,2.04,2.31,2.49
338, Commercial & Similar Letters of Credit, 0.06,0.07,0.08,0.08,0.07
339,Securities Lent,0.37,0.91,0.64,0.84,0.85
340, Credit Derivatives (BHC as Guarantor),0.15,2.55,2.66,2.54,2.55
341, Credit Derivatives (BHC as Beneficiary),0.33,2.77,2.90,2.75,2.68
342, TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
343,Derivative Contracts,48.61,112.19,114.34,106.16, 85.56
344, Interest Rate Contracts, 33.97, 85.01, 86.92, 81.18, 65.75
345, Interest Rate Futures & Forward Contr,7.20, 14.85, 13.72, 13.85,9.80
346, Written Options Contr (Int Rate), 2.17,5.25,4.46,5.08,4.88
347, Purchased Options Contr (Int Rate), 1.58,5.21,4.22,5.03,4.66
348, Interest Rate Swaps, 19.97, 53.34, 62.22, 51.76, 41.23
349,Foreign Exchange Contracts, 9.50, 18.96, 19.34, 17.41, 13.12
350, Futures & Forward Foreign Exch Contr, 5.85, 11.46, 11.58, 10.24,8.44
351, Written Options Contr (Foreign Exch), 0.15,0.84,0.60,0.62,0.55
352, Purchased Options Contr (Foreign Exch), 0.17,0.86,0.59,0.62,0.53
353, Foreign Exchange Rate Swaps,0.82,2.77,4.06,2.25,1.44
354,"Equity,Commodity, & Other Deriv Contr",2.32,3.07,3.43,2.77,2.60
355, Commodity & Other Fut & Forward Contr,0.18,0.35,0.28,0.32,0.24
356, Written Options Contr (Comm & Other), 0.59,1.20,1.30,1.16,0.94
357, Purchased Options Contr (Comm & Oth), 0.46,0.75,0.96,0.68,0.67
358, Commodity & Other Swaps,0.28,0.48,0.50,0.35,0.35
359,PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
360,Loan Commitments,45.64, 54.95, 57.94, 50.58, 50.09
361, , , , , , 
362, 9 , , , , , 
363,PERCENT OF NOTIONAL AMOUNT, 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
364, Interest Rate Contracts, 85.98, 87.03, 84.64, 87.69, 89.28
365, Foreign Exchange Contracts, 7.85,8.50,9.68,8.20,6.97
366," Equity, Comm, & Other Contracts",3.33,2.61,3.29,2.32,2.05
367,Futures and Forwards,23.60, 23.51, 24.97, 25.32, 19.21
368, Written Options,9.69,7.38,8.58,7.79,7.85
369, Exchange-Traded,0.22,0.41,0.31,0.33,0.26
370, Over-The-Counter, 8.71,6.71,7.78,7.09,7.41
371, Purchased Options,4.42,4.42,4.67,4.47,5.07
372, Exchange-Traded,0.15,0.40,0.25,0.30,0.30
373, Over-The-Counter, 4.15,3.79,3.96,3.76,4.52
374, Swaps, 53.26, 56.34, 58.91, 55.17, 58.12
375,Held for Trading,43.48, 51.11, 50.23, 51.40, 47.50
376, Interest Rate Contracts, 33.91, 41.28, 39.43, 42.14, 38.99
377, Foreign Exchange Contracts, 3.62,4.52,4.83,4.24,3.58
378," Equity, Comm, & Other Contracts",0.99,1.22,1.52,1.09,1.05
379,Non-Traded,56.52, 48.89, 49.77, 48.60, 52.50
380, Interest Rate Contracts, 47.57, 43.08, 35.88, 42.56, 47.64
381, Foreign Exchange Contracts, 1.97,1.78,2.02,1.37,1.09
382," Equity, Comm, & Other Contracts",1.09,0.38,0.71,0.50,0.25
383,Deriv Contr (Excl Fut & FX LE 14 Days),81.27, 80.40, 79.47, 82.32, 83.30
384, One Year or Less,29.19, 29.35, 32.33, 31.49, 29.75
385, Over 1 Year to 5 Years,31.11, 29.94, 27.39, 29.22, 32.85
386, Over 5 Years,14.81, 13.29, 12.84, 14.32, 12.21
387, Gross Negative Fair Value (Abs Val),1.99,1.71,2.16,1.87,1.59
388, Gross Positive Fair Value,1.81,1.65,2.10,1.94,1.84
389,PERCENT OF TIER 1 CAPITAL: , , , , , 
390,"Gross Negative Fair Value, Abs Val (X)", 0.35,0.21,0.30,0.23,0.21
