,Column1,Value1,Value2,Value3,Value4,Value5
35,Long-Term Debt/Equity Capital, 16.44, 15.34, 16.09, 15.74, 11.65
36,Equity Investment in Subs/Equity Cap, 108.64,108.97,108.41,108.81,105.00
37,Cash FR Oper+Noncash+Op Exp/Op Exp+Div,40.56, 53.78,116.05, 99.52, 96.96
38,PERCENT OF AVERAGE ASSETS,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
39,Interest Income (TE), 3.92,4.17,4.07,4.26,5.11
40,Less: Interest Expense, 0.85,1.07,0.96,1.38,2.16
41,Equals: Net Interest Income (TE), 3.02,3.01,3.04,2.85,2.91
42,Plus: Non-Interest Income,1.85,1.78,1.89,1.92,1.58
43,Equals: Adj Operating Income (TE),4.89,4.80,4.93,4.75,4.55
44,Less: Overhead Expense, 3.19,3.05,3.19,3.28,3.29
45,Less: Provision for Loan and Lease Losses,0.58,1.46,1.10,1.96,1.20
46,Plus: Realized G/L on HTM Sec,0.00,0.00,0.00,0.00,0.00
47,Plus: Realized G/L on AFS Sec,0.03,0.06,0.06,0.03, -0.10
48,Plus: Other Tax Equiv Adjustments,0.00,0.00,0.00,0.00,0.00
49,Memo: Net Income (Last Four Qtrs),0.60, -0.20,0.53, -0.38, -0.27
50,MARGIN ANALYSIS:, , , , , 
51,Avg Earning Assets / Avg Assets, 90.16, 90.41, 89.93, 90.59, 89.81
52,Avg Int-Bearing Funds / Avg Assets,71.77, 73.98, 72.84, 75.26, 77.63
53,Int Income (TE) / Avg Earning Assets, 4.36,4.62,4.54,4.70,5.70
54,Int Expense / Avg Earning Assets, 0.94,1.18,1.07,1.52,2.41
55,Interest-Bearing Bank Balances, 0.36,0.32,0.35,0.46,2.18
56,Fed Funds Sold & Reverse Repos, 0.43,0.41,0.45,0.50,2.41
57,Trading Assets, 1.44,1.02,1.37,1.42,2.55
58,Mortgage-Backed Securities, 3.54,4.20,3.82,4.53,4.84
59,Time Deposits < $100K,1.53,1.90,1.76,2.58,3.53
60,Other Domestic Deposits,0.42,0.60,0.53,0.75,1.46
61,All Interest-Bearing Funds, 1.17,1.44,1.31,1.82,2.81
62, , 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
63,Avg Personnel Exp Per Employee ($000),23,21,89,82,76
64,Avg Assets per Employee ($000),"6,389"," 6,282"," 6,313"," 6,201"," 5,749"
65,ANALYSIS RATIOS, , , , , 
66,Personnel Expense,1.59,1.49,1.53,1.45,1.46
67,Net Occupancy Expense,0.38,0.38,0.38,0.38,0.39
68,Personnel Expense, 32.69, 31.24, 31.04, 31.45, 32.35
69,Net Occupancy Expense,7.86,8.09,7.84,8.41,8.80
70,Serv Charges on Deposit Accts - Domestic, 5.64,6.71,6.22,7.38,7.75
71,Trading Revenue,1.75,1.90,1.80,1.69,0.31
72,Investment Banking Fees & Commissions,3.19,2.59,3.07,3.00,3.10
73,Venture Capital Revenue,0.17,0.04,0.15, -0.06, -0.02
74,Net Servicing Fees, 1.07,1.16,0.96,1.75,0.71
75,Net Securitization Income,0.01,0.00,0.00,0.13,0.17
76,Insurance Activities Revenue, 0.99,0.83,1.00,1.08,0.98
77,"Net Gain (Loss) - Sales Loans, OREO, Oth", 0.45, -0.15,0.49, -0.18,0.25
78,Appl Inc Taxes/Pretax NOI (TE),27.44, 22.57, 21.66, 23.39, 24.01
79,Appl Inc Tax+TE/Pretax NOI+TE, 32.54, 30.60, 29.75, 30.98, 31.44
80,PERCENT OF TOTAL ASSETS,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
81,Real Estate Loans, 32.77, 36.66, 34.18, 37.26, 40.98
82,Commercial and Industrial Loans, 11.64, 11.76, 11.82, 12.18, 13.26
83,Loans to Individuals, 6.09,5.91,5.73,5.35,4.89
84,Loans to Depository Institutions, 0.09,0.05,0.08,0.05,0.08
85,Agricultural Loans, 0.15,0.16,0.17,0.17,0.19
86,Other Loans and Leases, 3.23,3.12,3.29,3.19,3.01
87, Net Loans and Leases, 56.57, 59.35, 57.50, 59.71, 63.39
88,Debt Securities Over 1 Year, 16.14, 14.72, 16.22, 15.06, 13.34
89,Mutual Funds and Equity Securities, 0.19,0.17,0.18,0.19,0.17
90, Subtotal, 73.99, 74.98, 75.08, 75.77, 77.57
91,Interest-Bearing Bank Balances, 4.87,5.28,4.00,4.51,2.92
92,Federal Funds Sold & Reverse Repos, 1.38,0.90,1.27,0.78,0.80
93,Debt Securities 1 Year or Less, 3.15,2.80,3.03,3.02,3.10
94,Trading Assets, 1.42,0.97,1.43,0.95,1.33
95, Total Earning Assets, 87.64, 87.63, 87.61, 87.54, 87.74
96,Non-Int Cash and Due From Dep Inst, 1.39,1.46,1.32,1.72,1.92
97,Other Real Estate Owned,0.36,0.34,0.37,0.32,0.22
98,U.S. Treasury Securities, 0.89,0.68,0.85,0.63,0.13
99,U.S. Agency Securities (excl MBS),1.84,1.79,1.99,1.70,1.85
100,Municipal Securities, 1.33,1.26,1.34,1.26,1.18
101,Mortgage-Backed Securities,12.08, 11.07, 11.86, 11.59, 10.52
102,Asset-Backed Securities,0.50,0.47,0.51,0.62,0.39
103,Other Debt Securities,1.12,0.80,1.15,0.84,0.56
104,RE Loans Secured by 1-4 Family,14.07, 14.71, 14.72, 15.14, 15.77
105,Revolving,3.99,4.15,4.05,4.21,4.04
106,"Closed-End, Sec by First Liens", 9.03,9.11,9.35,9.38,9.83
107,"Closed-End, Sec by Junior Liens",0.94,1.23,1.02,1.30,1.48
108,Commercial Real Estate Loans,17.02, 19.85, 17.75, 19.88, 22.89
109,Construction and Land Dev,2.99,4.89,3.37,5.28,7.50
110,Multifamily,1.59,1.65,1.59,1.62,1.57
111,Nonfarm Nonresidential,11.70, 12.46, 11.98, 12.28, 13.00
112,RE Loans Secured by Farmland, 0.31,0.35,0.32,0.34,0.31
113,"LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
114,Real Estate Loans, 55.96, 58.92, 57.40, 59.49, 62.22
115,RE Loans Secured by 1-4 Family,24.82, 24.59, 25.51, 25.20, 24.64
116,Revolving,6.90,6.79,6.92,6.85,6.18
117,Closed-End,17.31, 17.26, 17.91, 17.81, 17.87
118,Commercial Real Estate Loans,28.10, 30.93, 28.90, 30.65, 34.15
119,Construction and Land Dev,4.97,7.49,5.52,8.02, 11.06
120,Multifamily,2.65,2.64,2.63,2.58,2.40
121,Nonfarm Nonresidential,19.16, 19.40, 19.38, 19.00, 19.31
122,RE Loans Secured by Farmland, 0.55,0.56,0.55,0.54,0.46
123,Loans to Depository Institutions, 0.24,0.09,0.17,0.10,0.15
124,Commercial and Industrial Loans, 20.00, 19.57, 19.95, 19.90, 20.85
125,Loans to Individuals,10.70, 10.10,9.96,9.03,7.80
126,Credit Card Loans,3.05,2.36,2.54,1.52,1.21
127,Agricultural Loans, 0.26,0.26,0.28,0.27,0.29
128,Loans to Foreign Govts and Inst,0.01,0.00,0.01,0.01,0.00
129,Other Loans and Leases, 6.53,5.93,6.53,6.21,5.08
130,PERCENT OF TOTAL ASSETS,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
131,Short-Term Investments,11.21, 10.50, 10.19,9.62,7.95
132,Liquid Assets, 27.10, 24.52, 25.95, 24.18, 21.51
133,Investment Securities, 20.46, 18.50, 20.42, 19.11, 17.16
134,Net Loans and Leases,56.57, 59.35, 57.50, 59.71, 63.39
135,"Net Lns, Ls & Stdby Ltrs of Credit",59.00, 61.96, 60.00, 62.43, 66.40
136,Core Deposits, 54.25, 52.36, 53.81, 51.08, 46.50
137,Noncore Funding, 28.00, 30.85, 28.79, 32.59, 37.61
138,Time Deposits of $100K or More, 6.27,7.44,6.69,7.50,9.21
139,Foreign Deposits, 1.97,1.87,1.96,2.14,2.28
140,Fed Funds Purchased and Repos,3.99,4.03,4.08,4.43,5.81
141,Net Fed Funds Purchased (Sold), 2.57,2.87,2.58,3.36,4.62
142,Int-Bearing Liab Repr in 1 Year, 14.61, 18.99, 14.96, 19.48, 23.53
143,Long-Term Debt Repr in 1 Year,1.97,2.38,2.03,1.96,2.02
144,Net ST Noncore Funding Dependence,3.56,7.29,5.84,9.84, 22.32
145,Short-Term Inv/ST Noncore Funding, 84.40, 64.36, 67.65, 55.57, 31.65
146,Liq Asts-ST Noncore Fndg/Nonliq Asts,18.91, 10.78, 15.72,8.41, -3.84
147,Net Loans and Leases/Total Deposits, 86.92, 89.48, 88.15, 89.66, 99.38
148,Net Loans and Leases/Core Deposits, 116.69,132.09,120.03,140.58,150.98
149,Held-To-Mat Sec Appr(Depr)/T1 Cap,0.28,0.31,0.28,0.11, -0.66
150,Avail-For-Sale Sec Appr(Depr)/T1 Cap, 1.87,2.18,2.05,0.97, -4.29
151,Available-For-Sale Securities, 93.36, 94.09, 94.78, 94.65, 94.46
152,U.S. Treasury Securities, 5.15,4.13,4.71,3.48,1.09
153,U.S. Agency Securities (excl MBS), 10.59, 11.49, 11.25, 10.28, 11.58
154,Municipal Securities, 6.71,7.03,6.76,6.77,7.25
155,Mortgage-Backed Securities,57.31, 58.35, 57.24, 59.41, 63.84
156,Asset-Backed Securities,3.47,3.61,3.48,3.88,2.89
157,Other Debt Securities,6.71,5.04,6.94,5.16,3.86
158,Debt Securities Over 5 Years,50.70, 51.70, 51.12, 52.85, 59.42
159,Pledged Securities,48.65, 52.84, 50.95, 54.10, 66.91
160,"Structured Notes, Fair Value", 0.36,0.53,0.47,0.31,0.27
161,ANALYSIS RATIOS,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
162,Provision for Ln&Ls Losses/Avg Assets,0.58,1.46,1.10,1.96,1.20
163,Provision for Ln&Ls Losses/Avg Lns&Ls,0.96,2.31,1.80,3.07,1.79
164,ALLL/Nonaccrual Assets, 105.19, 89.57,100.40, 92.12,115.68
165,Net Losses/Avg Loans and Leases,1.49,2.29,2.04,2.33,1.10
166,"Write-downs, Trans Lns HFS/Avg Lns&Ls",0.00,0.00,0.05,0.02,0.03
167,Recoveries/Prior Year-End Losses, 2.83,2.05,9.74, 13.00, 21.90
168,Earnings Coverage of Net Losses (X),3.22,2.50,2.54,1.67,2.24NET LOAN AND LEASE LOSSES BY TYPE---------------------------------
169,Real Estate Loans,1.47,2.13,2.17,2.21,0.97
170,RE Loans Secured By 1-4 Family, 1.10,1.30,1.43,1.41,0.61
171,Revolving,1.20,1.47,1.31,1.65,0.72
172,Closed-End, 1.15,1.31,1.45,1.42,0.54
173,Commercial Real Estate Loans, 1.55,2.45,2.64,2.81,1.13
174,Construction and Land Dev,3.74,6.29,6.60,6.65,2.87
175,Multifamily,0.74,1.12,1.21,1.09,0.36
176,Nonfarm Nonresidential, 0.88,1.11,1.38,1.00,0.23
177,Other Loans and Leases, 0.36,0.74,0.72,1.44,0.54
178,PERCENT OF LOANS AND LEASES,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
179,30-89 Days PD Loans and Leases, 1.15,1.48,1.20,1.51,1.58
180,90+ Days PD Loans and Leases, 0.76,0.66,0.78,0.66,0.35
181,Nonaccrual Restructured,0.52,0.36,0.47,0.31,0.09PERCENT OF LNS&LS + OTHER ASSETS30+ DAYS PAST DUE AND NONACCRUAL
182,30-89 Days Past Due Assets, 1.16,1.49,1.21,1.52,1.58
183,90+ Days Past Due Assets, 0.76,0.67,0.78,0.67,0.35
184,Nonaccrual Assets,2.86,3.87,3.11,3.80,2.18
185,30+ Days PD & Nonaccrual Assets,4.98,6.24,5.35,6.16,4.24PERCENT OF TOTAL ASSETS-----------------------
186,90+ Days PD and Nonaccrual Assets,2.18,2.89,2.39,2.83,1.71
187,90+ PD & Nonaccrual Assets + OREO,2.57,3.24,2.77,3.16,1.97RESTRUCTURED & NONACCRUAL LNS&LS+ REAL ESTATE ACQUIRED AS PERCENT OF:
188,Total Assets, 2.72,3.07,2.73,2.98,1.68
189,Allowance for Loan & Lease Losses,199.87,194.15,198.88,178.00,140.34
190,Equity Cap + ALLL, 23.09, 25.92, 23.10, 27.38, 16.99
191,Tier 1 Cap + ALLL, 26.56, 29.19, 26.45, 30.04, 18.12
192,Loans & Leases + RE Acquired, 4.62,4.88,4.62,4.68,2.56
193, - 90+ Days Past Due, 0.90,0.77,0.95,0.74,0.36
194, - Nonaccrual,4.78,5.69,5.15,5.49,2.85
195, - 90+ Days Past Due, 0.21,0.17,0.22,0.16,0.11
196, - Nonaccrual,1.60,2.44,1.90,2.50,1.15
197, - 90+ Days Past Due, 0.62,0.64,0.62,0.62,0.41
198, - Nonaccrual,0.39,0.63,0.44,0.63,0.37
199,Dep Inst Lns - 30-89 Days PD, 0.00,0.01,0.00,0.09,0.02
200, - 90+ Days Past Due, 0.00,0.00,0.00,0.00,0.00
201, - Nonaccrual,0.00,0.02,0.00,0.17,0.02
202,Agricultural - 30-89 Days PD, 0.49,0.51,0.37,0.77,0.47
203, - 90+ Days Past Due, 0.04,0.04,0.05,0.04,0.02
204, - Nonaccrual,2.25,1.56,2.34,1.61,0.78
205,Foreign Govts- 30-89 Days PD, 0.00,0.00,0.00,7.14,0.18
206, - 90+ Days Past Due, 0.00,0.00,0.00,0.39,0.00
207, - Nonaccrual,2.86,0.00,0.67,0.00,0.07
208,Other Lns&Ls - 30-89 Days PD, 0.44,0.53,0.49,0.66,0.69
209, - 90+ Days Past Due, 0.07,0.06,0.08,0.07,0.07
210,- 90+ Days Past Due,1.08,0.89,1.08,0.90,0.45
211,- Nonaccrual, 3.06,3.32,3.31,3.32,1.80
212,- 90+ Days Past Due,0.18,0.18,0.18,0.20,0.15
213,- Nonaccrual, 1.27,1.32,1.33,1.19,0.78
214,- 90+ Days Past Due,1.46,1.19,1.45,1.18,0.56
215,- Nonaccrual, 3.91,4.21,4.13,4.19,2.20
216,Commercial RE - 30-89 Days PD,1.06,1.65,1.10,1.53,1.63
217,- 90+ Days Past Due,0.47,0.46,0.56,0.43,0.20
218,- Nonaccrual, 5.91,7.58,6.58,7.32,3.43
219,Const & Dev - 30-89 Days PD,1.94,2.90,1.66,2.80,2.97
220,- 90+ Days Past Due,1.51,0.82,1.56,0.81,0.39
221,- Nonaccrual,14.07, 17.42, 14.96, 16.60,7.98
222,Multifamily - 30-89 Days PD,1.10,1.29,0.83,1.14,1.10
223,- 90+ Days Past Due,0.32,0.23,0.40,0.32,0.07
224,- Nonaccrual, 3.06,4.25,3.35,3.87,1.94
225,Nonfarm Nres- 30-89 Days PD,0.81,1.25,0.81,1.06,0.98
226,- 90+ Days Past Due,0.28,0.28,0.34,0.22,0.09
227,- Nonaccrual, 3.91,4.51,4.20,4.02,1.27
228,- 90+ Days Past Due,0.25,0.12,0.23,0.12,0.07
229,- Nonaccrual, 5.81,4.05,5.18,3.11,1.02
230,- 90+ Days Past Due,0.96,1.18,0.97,1.28,1.19
231,- Nonaccrual, 0.52,0.47,0.39,0.50,0.31
232,CAPITAL RATIOS, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
233,Tier 1 Leverage Ratio,9.15,8.86,9.04,8.69,8.43
234,Tier 1 RBC Ratio,13.13, 12.25, 12.97, 11.57, 10.38
235,DERIVATIVES AND, , , , , 
236,OFF-BALANCE-SHEET TRANSACTIONS, , , , , 
237,PERCENT OF TOTAL ASSETS:, , , , , 
238,Loan Commitments,26.58, 24.68, 24.69, 25.34, 25.49
239,Standby Letters of Credit,2.23,2.41,2.31,2.49,2.91
240,Credit Derivatives (BHC as Beneficiary),2.76,2.76,2.75,2.68,1.57
241,TYPE OF DERIVATIVE INSTRUMENT:, , , , , 
242,Derivative Contracts, 112.54, 91.04,106.02, 85.57, 59.30
243,Interest Rate Contracts, 85.36, 69.12, 81.04, 65.75, 44.46
244,Interest Rate Futures & Forward Contr, 15.18, 12.23, 13.72,9.80,8.67
245,Written Options Contr (Int Rate), 5.25,5.04,5.07,4.88,2.99
246,Purchased Options Contr (Int Rate), 5.21,5.08,5.03,4.66,2.78
247,Written Options Contr (Foreign Exch), 0.84,0.62,0.62,0.55,0.31
248,Purchased Options Contr (Foreign Exch), 0.86,0.63,0.62,0.53,0.31
249,Written Options Contr (Comm & Other), 1.20,1.09,1.16,0.94,0.55
250,Purchased Options Contr (Comm & Oth), 0.75,0.74,0.67,0.67,0.56
251,PERCENT OF NOTIONAL AMOUNT, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
252,Interest Rate Contracts, 87.03, 87.42, 87.60, 89.28, 86.19
253,Foreign Exchange Contracts, 8.50,8.70,8.25,6.97,9.88
254,Exchange-Traded,0.41,0.33,0.34,0.26,0.35
255,Over-The-Counter, 6.71,8.35,7.07,7.41,5.84
256,Purchased Options,4.41,4.91,4.52,5.07,4.69
257,Exchange-Traded,0.40,0.36,0.33,0.30,0.29
258,Over-The-Counter, 3.79,4.23,3.73,4.52,4.12
259,Foreign Exchange Contracts, 4.52,3.94,4.27,3.58,4.45
260,Foreign Exchange Contracts, 1.78,2.01,1.37,1.09,1.84
261,Over 1 Year to 5 Years,29.93, 29.90, 29.47, 32.85, 30.35
262,Over 5 Years,13.29, 13.16, 14.37, 12.21, 13.63
263,Gross Negative Fair Value (Abs Val),1.71,1.67,1.89,1.59,2.75
264,Gross Positive Fair Value (X),0.21,0.21,0.23,0.21,0.24
265,Held for Trading (X), 0.17,0.16,0.19,0.16,0.20
266,Non-Traded (X), 0.03,0.02,0.03,0.02,0.03
267,Current Credit Exposure (X),0.08,0.09,0.10,0.09,0.14
268,Credit Losses on Derivative Contracts,0.01,0.00,0.03,0.02,0.02PAST DUE DERIVATIVE INSTRUMENTSFAIR VALUE:
269,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
270,90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
271,OTHER RATIOS:, , , , , 
272,Current Credit Exposure/Risk Wtd Asts,1.01,0.96,1.20,1.01,2.06
273,INSURANCE ACTIVITIES, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
274,ANALYSIS RATIOS:, , , , , 
275,Ins Underwriting Assets/Consol Assets,0.12, N/A, N/A, N/A, N/A
276,Ins Under Assets(P/C)/Tot Ins Und Ast, 47.52, 48.69, 45.80, 48.36, 45.50
277,Ins Under Assets(L/H)/Tot Ins Und Ast, 52.48, 51.31, 54.20, 51.64, 54.50
278,Credit Rel Prem Inc/Tot Prem Inc,62.25, 69.14, 61.98, 63.75, 79.23
279,Ins Net Inc (L/H)/Equity (L/H), 4.60,5.32,5.19,4.19,5.14
280,Net Assets Broker-Dealer Subs/Cons Asts,1.43,0.97,1.39,0.83,0.43
281,FOREIGN ACTIVITIES, , , , , 
282,Yield: Foreign Loans, 2.81,3.84,3.65,3.35,2.72
283,Commercial and Industrial Loans,1.44,0.92,1.06,1.51,0.49
284,Foreign Governments and Inst,-0.05,0.00, -0.14,0.00,0.05
285,GROWTH RATES:, , , , , 
286,Net Loans and Leases,12.17, 16.38, 23.14, -6.04, 21.44
287,Total Selected Assets, 38.02,4.82, 16.57,4.40,3.43
288,Deposits, 6.67, -5.06,0.97,-12.79,-10.81
289,PROFITABLITY:,03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
290,Net Income/Avg Equity Capital,7.27,2.41,5.11, -4.66, -3.80
291,Bank Net Inc/Avg Eq Inv in Banks, 7.50,2.28,5.27, -0.47,0.43
292,Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.45,4.77,3.66, -1.75, -2.26
293,Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.59,4.49,5.35, -7.22, -3.66
294,Bank Net Income/Parent Net Income, 72.47, 76.41, 80.59, 85.55, 97.91
295,Nonbank Net Income/Parent Net Income,20.87, 23.16, 15.08,6.83,4.75
296,Total Debt/Equity Capital, 19.74, 19.62, 19.49, 19.62, 16.06
297,Tot Debt+NP to Subs Iss Tr Pref/Equity,27.10, 29.34, 27.16, 29.93, 25.78
298,Tot Debt+Lns Guaranteed for Affl/Equity, 23.31, 23.49, 23.08, 23.12, 17.80
299,Total Debt/Eq Cap - Exc Over Fair Value, 19.84, 19.98, 19.59, 19.95, 16.24
300,Long-Term Debt/Equity Capital, 16.44, 15.34, 16.09, 15.74, 11.65
301,Short-Term Debt/Equity Capital, 2.64,3.17,2.77,3.30,3.22
302,Current Portion of LT Debt/Equity,0.32,0.19,0.34,0.14,0.18
303,Exc Cost Over Fair Value/Equity Cap,0.18,0.31,0.18,0.30,0.27
304,Total Investment in Subs/Equity,120.39,121.42,120.18,121.36,115.05
305,"Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 100.07, 99.12, 99.69, 98.86, 94.03
306,Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div, 40.56, 53.78,116.05, 99.52, 96.96
307,Adj Cash Fl/Op Exp+Repaid LT Debt+Div, 67.98, 53.60, 87.30, 71.15,170.72
308,Pretax Oper Inc + Int Exp/Int Expense,370.55,-13.36,923.25,174.07,955.41
309,Div + Int From Subs/Int Exp + Div, 88.26, 54.02,128.12, 78.11,108.98
310,Fees+Other Inc From Subs/Sal + Oth Exp,15.22, 17.88, 20.37, 13.88, 13.99
311,PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
312,90+ Days Past Due,0.15,0.00,0.00,0.00,0.00
313,Nonaccrual, 1.50,0.08,2.01,0.07,8.55
314,Total,3.18,0.27,2.14,0.21,8.55
315,GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
316,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.01
317,To Nonbank Subsidiaries,1.18,1.13,1.21,1.17,0.60
318,To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
319,Total,1.25,1.23,1.28,1.31,0.86
320,AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
321,Nonbank Assets of Nonbank Subsidiaries, 7.74,6.75,7.97,6.27,4.34
322,Combined Thrift Assets, 0.06,0.29,0.30,0.10,0.38
323,Combined Foreign Nonbank Sub Assets,0.80,0.71,0.77,0.59,0.09
324,PAYOUT RATIOS - PARENT, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008
325,Div Paid/Inc Before Undist Inc, 155.60,220.46, 73.55,106.22,121.59
326,Dividends Paid/Net Income, 23.61, 42.67, 35.73, 59.69, 76.66
327,Dividends From Nonbank Subs,4.48,4.80, 10.77,7.18,4.14
328,Dividends From Subsidiary BHCs,13.73,6.16, 32.86,7.04, 12.71
329,Dividends From Bank Subs,26.78, 16.79, 27.83, 60.08, 93.93
330,Interest Income From Bank Subs, 1.56,1.70,2.76,2.70,5.45
331,Mgt & Service Fees From Bank Subs,4.59,2.61,6.47, 17.89,8.83
332,Other Income From Bank Subs,0.00,0.02,0.36,0.55,0.18
333,Interest Income From Nonbank Subs,9.87, 27.23, 15.33, 61.03, 14.32
334,Mgt & Serv Fees From Nonbank Subs,2.14,3.08,4.54,3.43,4.47
335,Other Income From Nonbank Subs, 0.78,0.88,0.09,0.99,0.01
336,Operating Inc From Nonbank Subs, 44.74, 91.85, 92.15,141.92, 89.90
337,PERCENT OF SUB BHCs' NET INCOME:, , , , , 
338,Dividends From Subsidiary BHCs,18.69, 13.88, 50.38, 42.02,134.04
339,Interest Inc From Subsidiary BHCs,0.59,4.89,1.39,1.41, 20.51
340,Mgt & Serv Fees From Sub BHCs,1.41,0.72,2.41,2.35,3.96
341,Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
342,Dividends From Bank Subsidiaries,19.66, 11.22, 25.42, 32.78, 48.64
343,Interest Income From Bank Subs, 9.00, 10.86,3.50,6.16,5.08
344,Mgt & Serv Fees From Bank Subs, 6.84, 12.14, 10.32,7.26,4.24
345,Other Income From Bank Subs,0.00,0.04,0.01,0.03,0.09
346,Mgt & Serv Fees From Nonbank Subs,0.38,0.18,0.20,0.10,0.09
347,Other Income From Nonbank Subs, 0.10,0.02,0.00,0.00,0.00
348,Mgt & Serv Fees From Sub BHCs,0.00,0.01,0.00,0.01,0.03
349,Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
350, PERCENT OF AVERAGE ASSETS:, , , , , 
351," LOAN MIX, % OF GROSS LOANS & LEASES:", , , , , 
352, PERCENT OF TOTAL ASSETS:, , , , , 
353, ANALYSIS RATIOS:, , , , , 
354, PAST DUE AND NONACCRUAL AS % OF LNS&LS:, , , , , 
355, GUARANTEED LOANS AS % OF EQUITY CAP:, , , , , 
356, AS A % OF CONSOLIDATED BHC ASSETS:, , , , , 
357, PERCENT OF SUB BHCs' NET INCOME:, , , , , 
358, , 2938451,"14,391,034", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE", New Y-9C/BHCPR reporter
359, 1027004,"50,809,628", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 70 bank holding companies. 
360, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008, 
361, 03/31/2011,03/31/2010,12/31/2010,12/31/2009,12/31/2008, 
362, 1562859," 173,704,000", ALLY FINANCIAL INC.," DETROIT, MI", , 
363, 1275216," 142,925,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY", , 
