,Column1,Value1,Value2,Value3,Value4,Value5
359, , 1117156,"13,077,994"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", Moved from Peer 2
360, 1027004,"52,947,444", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 66 bank holding companies. 
361, 12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003, 
362, 12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003, 
363, 1199563,"21,592,083", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
364, 1097614,"13,203,849"," BANCORPSOUTH, INC.","TUPELO, MS", , 
365, 1025608,"74,209,491", BANCWEST CORPORATION,"HONOLULU, HI", , 
366, 1025309,"10,472,942", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
367, 3587146," 197,839,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
368, 1074156," 132,617,601", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
369, 1078529,"58,869,241"," BBVA USA BANCSHARES, INC."," THE WOODLANDS, TX","Name change from COMPASS BANCSHARES, INC.", 
370, 1883693,"20,902,545", BOK FINANCIAL CORPORATION," TULSA, OK", , 
371, 2277860," 150,590,369", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
372, 1843080,"10,402,532", CATHAY GENERAL BANCORP,"LOS ANGELES, CA",Moved from Peer 2, 
373, 1132449," 160,286,202"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
374, 1205688,"13,524,021"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
375, 1027518,"15,893,886", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
376, 1080465,"25,971,125"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
377, 1199844,"62,756,752", COMERICA INCORPORATED," DALLAS, TX", , 
378, 1117679,"49,372,382"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
379, 1049341,"16,212,371"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
380, 1102367,"13,646,450"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
381, 2734233,"11,852,332"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
382, 1130780,"14,969,120", FBOP CORPORATION,"OAK PARK, IL", , 
383, 1070345," 110,961,509", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
384, 2744894,"17,186,931", FIRST BANCORP," SAN JUAN, PR", , 
385, 1118797,"10,882,718"," FIRST BANKS, INC."," SAINT LOUIS, MO", , 
386, 1075612,"16,229,958"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
387, 1094640,"37,017,239", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
388, 1020902,"16,020,746"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
389, 1070804,"10,407,565", FIRSTMERIT CORPORATION,"AKRON, OH", , 
390, 1117129,"15,923,098", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
391, 1245415,"66,308,950", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
392, 3232316," 487,754,828", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
393, 1068191,"54,629,164", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
394, 1104231,"11,167,161", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
395, 1068025,"99,567,393", KEYCORP," CLEVELAND, OH", , 
396, 1037003,"64,875,639", M&T BANK CORPORATION,"BUFFALO, NY", , 
397, 3594612,"59,857,466", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI",New Y-9C/BHCPR reporter, 
398, 1069125," 150,383,641", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
399, 2132932,"30,599,738"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
400, 3212091,"14,357,765", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
401, 1199611,"67,611,226", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
402, 1129382,"44,411,000"," POPULAR, INC."," SAN JUAN, PR", , 
403, 1826056,"26,195,932"," RBC CENTURA BANKS, INC."," RALEIGH, NC", , 
404, 3242838," 141,043,932", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
405, 1141599,"13,871,556"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
406, 1111435," 142,936,851", STATE STREET CORPORATION,"BOSTON, MA", , 
407, 3152245,"12,151,312", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
408, 1131787," 179,573,933"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
409, 1117156,"13,077,994"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", Moved from Peer 2, 
410, 1078846,"33,018,452", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
411, 2816906," 668,199,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
412, 2389941,"16,067,612", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
413, 1249196,"60,165,099", TD BANKNORTH INC.," PORTLAND, ME", , 
414, 1119794," 237,615,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
415, 2694814,"11,803,566"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
416, 1378434,"55,727,748", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
417, 2307280,"62,451,758"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
418, 1048773,"12,748,959", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
419, 2801546,"18,001,639"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
420, 1073551," 782,896,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
421, 1145476,"17,208,062", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
422, 1120754," 575,442,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
423, 1079740,"11,029,846", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
424, 1888193,"11,622,601", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
